Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Transfer
Easy Rider private tour via Hai Van pass from Hue - Da Nang - Hoi An,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/36/fc/1e.jpg,"Đường đi từ Đà Nẵng - Huế trên đèo rất đẹp, không khí mát mẻ trong lành, có nhiều quán ven đường để dừng chân ngắm cảnh. Nếu đi từ sáng sớm, có thể bạn sẽ được ngắm sương mù xuống núi và cảnh bình minh lên từ đường chân trời. Đi buổi tối thì có một chút nguy hiểm nếu bạn gặp phải một số xe lớn, tuy nhiên, cảnh tượng buổi tối nhìn từ hướng đèo Hải vân về thành phố Đà Nẵng thì thực sự rất đẹp, lung linh lay động lòng người. Những ai có ý định du lịch Huế - Đà Nẵng - Hội An thì nên thử trải nghiệm một lần.",Số 1 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d16859521-Reviews-Easy_Rider_private_tour_via_Hai_Van_pass_from_Hue_Da_Nang_Hoi_An-Hoi_An_Quang_Na.html
Thang's Phong Nha Riders,-1,5.0,"ĐT20, Vườn quốc gia Phong Nha-Kẻ Bàng 510000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/f8/a5/37/getlstd-property-photo.jpg?w=800&h=500&s=1,"During our stay Thang not only took us around to the all the great local sights in Phong Nha, he also woke up at 4am to take us to our sleeper bus stop. Truly a great man and guide. Definitely book with him!",Số 2 trên 7 Phương tiện giao thông ở Vườn quốc gia Phong Nha-Kẻ Bàng,https://www.tripadvisor.com.vn/Attraction_Review-g4014591-d14100558-Reviews-Thang_s_Phong_Nha_Riders-Phong_Nha_Ke_Bang_National_Park_Quang_Binh_Province.html
Hoi An Private Car,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/84/7d/0a/hoi-an-private-car-day.jpg?w=1200&h=900&s=1,"Chúng tôi đặt chuyến bay từ Đà Nẵng đến Huế city qua tour private car và tôi cảm thấy đây là một chuyến đi tuyệt vời khi các dịch vụ ở đây đều tuyêt vời, dịch vụ ở đây rất chuyên nghiệp và tuyệt vời khi chúng tôi đã được đi qua các địa điểm nổi tiếng như Lăng Cô, Đại Nội Huế, dịch vụ ở đó rất tốt. Tôi hy vọng sẽ quay lại đây vào thời gian sớm nhất",Số 3 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d7054854-Reviews-Hoi_An_Private_Car-Hoi_An_Quang_Nam_Province.html
Private Tours By Local Guides,-1,5.0,-1,,-1,Số 2 trên 107 Phương tiện giao thông ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d18957903-Reviews-Private_Tours_By_Local_Guides-Hue_Thua_Thien_Hue_Province.html
La Casta Regal Cruise,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/69/78/ca.jpg,"Lacasta đủ thuyền quá tuyệt vời nhân viên phục vụ quá xuất sắc Tuyệt vời Đặc biệt có Bar trưởng phá đồ rất ngon
MrBoo",Số 1 trên 83 Phương tiện giao thông ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d21468497-Reviews-La_Casta_Regal_Cruise-Halong_Bay_Quang_Ninh_Province.html
La Casta Cruise,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/69/a7/93.jpg,"Cảm ơn anh lẫm đã giúp đỡ trong xuốt chuyến đi.
Du thuyền đẹp nhân viên thân thiện mọi thứ phải nói là hoàn hảo.sẽ quay trở lại trong những chuyến tiếp theo",Số 5 trên 83 Phương tiện giao thông ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d21468495-Reviews-La_Casta_Cruise-Halong_Bay_Quang_Ninh_Province.html
Vietnam Car Transport,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/c4/62/53/highly-recommended-for.jpg?w=800&h=500&s=1,-1,Số 65 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d14776417-Reviews-Vietnam_Car_Transport-Hanoi.html
Hanoi Airport Transfer Company,-1,5.0,"2nd floor,14 Phung Hung st. Ha Noi, Hà Nội 1000000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/19/92/3d/caption.jpg?w=800&h=600&s=1,"I recently used Hanoi Airport Transfer Company for my travel needs on recent holiday. I found the entire experience very professional and safe. The office staff spoke fluent English and answered my calls on time every time. The quality of cars used are fantastic, clean and new. The drivers I had spoke varying degrees of English but enough to have a pleasant conversation.
I was picked up at Hanoi Airport on time and met with my sign, this took a lot of pressure off me. After a pleasant trip to my hotel I used their services 3 more times. I was taken to Ninh Binh and later on to Halong Bay. The drivers were always ready for me and their level of safe driving was a breath of fresh air. I spoke to the office staff a few times and they were very easy to deal with. The pricing is very favourable considering the hassle is taken away from using public transport. I highly recommend Hanoi Airport Transfer Company.",Số 42 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19484956-Reviews-Hanoi_Airport_Transfer_Company-Hanoi.html
Tour From Hue,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/c8/29/d0/tour-from-hue-family.jpg?w=1000&h=800&s=1,We had a brilliant day trip with Lu! He was really knowledgeable and good fun during the day! The stops were great and we particularly loved the stop at the waterfall! Lunch is really nice and plenty of water is provided. Lu also got us a sugarcane drink which was a nice touch. There was bad rain during our trip and Lu really quickly got our bags covered and provided rain ponchos. Definitely recommend!,Số 7 trên 107 Phương tiện giao thông ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d5461696-Reviews-Tour_From_Hue-Hue_Thua_Thien_Hue_Province.html
Danang Private Driver,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/11/d1/b0/8e/getlstd-property-photo.jpg?w=800&h=500&s=1,-1,Số 27 trên 215 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d13412597-Reviews-Danang_Private_Driver-Da_Nang.html
Vietrapro,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1d/22/7b/18/hanoi-airport-transfer.jpg?w=800&h=500&s=1,"Bọn em là sinh viên thương mại có sử dụng dịch vụ thuê xe đi Mai Châu Pà Cò của Vietrapro. Anh lái xe rất vui tính, điềm đạm, các anh chị hỗ trợ thì nhiệt tình. Hôm đi sương mù dày đặc nhưng lái xe rất cẩn thận nên bọn em cũng yên tâm",Số 62 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15667261-Reviews-Vietrapro-Hanoi.html
"Hung Le Travel Co.,Ltd",-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/04/52/53/da-nang-local-car.jpg?w=800&h=600&s=1,-1,Số 12 trên 215 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d15338319-Reviews-Hung_Le_Travel_Co_Ltd-Da_Nang.html
Rendez Vous by Charm Spa & Massage,-1,4.5,"8 Dương Tự Minh, Quận Sơn Trà Sơn Trà, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/ec/d6/23/view-of-rendez-vous.jpg?w=800&h=500&s=1,"Thư giản, thoải mái.
Bài mát xa ok, có xông hơi chanh xả.
Tuy nhiên nhân viên chưa chu đáo, không gian chưa đẹp.",Số 1 trên 5 Tài nguyên cho khách du lịch ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d10799602-Reviews-Rendez_Vous_by_Charm_Spa_Massage-Da_Nang.html
M'Gloria Cruise,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/10/3e/60/19.jpg,"Khung cảnh đẹp,các em nhân viên trên thuyền phục vụ nhiệt tình ,có em Hiên phục bàn rất chu đáo,mình đã chụp được nhiều ảnh đẹp.Sẽ giới thiệu cho bạn bè,người thân biết nếu có nhu cầu du lịch thăm Vịnh Hạ Long( Lan Hạ ).",Số 2 trên 83 Phương tiện giao thông ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d25325367-Reviews-M_Gloria_Cruise-Halong_Bay_Quang_Ninh_Province.html
Go Asia Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/86/be/39/go-asia-travel.jpg?w=1200&h=900&s=1,Chuyến đi thật tuyệt. Nhân viên thật chu đáo nhân viên vui vẻ. Đồ ăn đầy đủ.Chúng tôi có kỉ niệm đẹp trên Vịnh Hạ Long.,Số 1 trên 5 Hoạt động ngoài trời ở Long Bien,https://www.tripadvisor.com.vn/Attraction_Review-g21333608-d24139205-Reviews-Go_Asia_Travel-Long_Bien_Hanoi.html
Airport Bus # 152,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/f4/70/cc/airport-city-bus-turn.jpg?w=800&h=500&s=1,"Took bus152 from domestic airport to city. Excellent service. Paid for three fares, two humans and one for luggage.

Showed which stop I would like to get off and sure enough, bus conductor obliged and let us know when to get off.

Thoroughly recommend this bus service.",Số 31 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d12698370-Reviews-Airport_Bus_152-Ho_Chi_Minh_City.html
Hura Cars,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/1e/aa/0b/hoi-an-to-hue-by-car.jpg?w=1000&h=-1&s=1,"Mình đi tour không có dự tính trước, ra đến sân bay mới nhớ cần xe đón từ Sân bay Phú Bài về trung tâm Huế. Chỉ cần gọi trước cho nhà xe, khi cất cánh đã nhận được điện thoại của bác tài đón.
Mọi dịch vụ rất nhanh chóng, từ xác thực booking đến dịch vụ khác như tham quan các điểm ở huế, các bạn đều xử lý rất nhanh.
Cảm ơn bác tài tư vấn rất nhiều điểm ăn chơi địa ở Huế rất rẻ, rất ngon, đúng chất của Huế mà mình không thể tìm bất kì thông tin nào trên các trang web khác (đa số được quảng cáo)",Số 6 trên 107 Phương tiện giao thông ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d11948135-Reviews-Hura_Cars-Hue_Thua_Thien_Hue_Province.html
Chapa Express Train,-1,4.0,"Do Nhuan Str, Bac Tu Liem 28th Floor, N01-T4 Building, Doan Ngoai Giao Township, Hà Nội 00084 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/08/2f/6b/caption.jpg?w=800&h=500&s=1,"Met de Chapa Express naar Sapa. Ik vond 't een zeer sfeervol coupe. Wellicht wat duurder dan andere treinen of bus, maar ik had 't toch niet anders willen doen. Hobbelen en 't geluid van een trein hoort er nou eenmaal bij, kon zelf niet heel goed slapen, maar de rest vd familie wel prima geslapen.",Số 91 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19436273-Reviews-Chapa_Express_Train-Hanoi.html
Truyen Travel - Transfer Danang - Hoi An,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/54/b2/56/photo1jpg.jpg?w=800&h=500&s=1,"Rất chu đáo và chuyên nghiệp trong phong cách phục vụ . Tai xe rất thân thiện và linh hoạt, lái xe an toàn. Xe sạch sẽ và có mùi dễ chịu . Rất phù hợp cho những chuyến du lịch ngắn ngày. Cảm ơn đã giúp chúng tôi có một chuyến đi rất tuyệt vời tại thành phố đáng sống Da Nang va Hội An xinh đẹp.",Số 20 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d11879430-Reviews-Truyen_Travel_Transfer_Danang_Hoi_An-Hoi_An_Quang_Nam_Province.html
Vietnam Top Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/a1/50/68.jpg,"Chúng tôi đã có 1 ngày thật tuyệt vời.
Chuyến tour bắt đầu từ 8 giờ sáng và đồng hành cùng hướng dẫn viên rất vui vẻ, am hiểu kiến thức văn hoá, lịch sử. Anh ấy giúp chúng tôi rất nhiều trong quá trình đi tour.
Lái xe rất vui vẻ và xe sạch sẽ.
Nhà hàng rất nhiều món ăn và hợp khẩu vị chúng tôi.
Đoàn chúng tôi thích nhất là đi đò tại Tràng An, phong cảnh rất đẹp và mát mẻ.
Chúng tôi khuyên bạn nên chọn dịch vụ tour này.",Số 6 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17592104-Reviews-Vietnam_Top_Travel-Hanoi.html
Ha Noi Tours Booking,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/01/2f/2a.jpg,Chúng tôi có một chuyến đi tham quan Vịnh Hạ Long rất tuyệt vời. Hướng dẫn viên Lee rất nhiệt tình và chu đáo. Có dịp chúng tôi sẽ quay lại.,Số 4 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d24089225-Reviews-Ha_Noi_Tours_Booking-Hanoi.html
Asia Transport,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/c8/0c/b1/autokingdom-limousine.jpg?w=800&h=500&s=1,"Tôi đi xe hãng mấy lần. Nhưng 2 lần ra sự cố với lái xe trung chuyển tại Hà Nội. 1 lần 2 xe trung chuyển đều kêu k nhận được địa chỉ của tôi yêu cầu về trên hệ thống nên nhất quyết không đưa về. Gọi tổng đài vâng dạ nhưng không giải quyết. Lần 2 tôi trao đổi với lái xe trung chuyển sđt 0987361118 đón tôi tại trc cổng do tôi nhiều đồ và lí do sức khỏe k đi sang bên đường đối diện chờ xe đc. Lái xe đã đồng ý nhưng lái xe đến đón thì ""dỗi"" bảo tôi ""anh có 1 tý đồ thế kia mà kêu nhiều"" và nhất quyết đuổi tôi k cho lên xe và nói tôi mặt dày. Tôi đã góp ý lên tổng đài và từ bây giờ tôi và gia đình không sử dụng dịch vụ của hãng nữa. Nếu hãng không muốn mất khách quen thì nên tiếp thu ý kiến và xử lí những trường hợp như vậy.",Số 90 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d13737841-Reviews-Asia_Transport-Hanoi.html
Car For Rent Hanoi,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/0a/1f/64/car-for-rent-hanoi.jpg?w=800&h=500&s=1,"Good communication, good service. Very well maintained cars! We had zero problems, I can absolutely recommend Mr. Ho if you need a car for self-driving in Vietnam.",Số 93 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d14038806-Reviews-Car_For_Rent_Hanoi-Hanoi.html
Hanoi Backstreet Tours - Ninh Binh Backroad Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/91/0d/0d/caption.jpg?w=1200&h=1200&s=1,"breath taking, unlike any tour we went before of ninh binh. the tourguide has alot of insights, local facts and funny. great service!",Số 1 trên 75 Chuyến tham quan & hoạt động ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d26267864-Reviews-Hanoi_Backstreet_Tours_Ninh_Binh_Backroad_Tours-Ninh_Binh_Ninh_Binh_Province.html
Hanoi VIP Transfer,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/21/94/30/dcar-limosine.jpg?w=600&h=500&s=1,"Trong chuyến du lịch, tôi rất hài lòng với dịch vụ của công ty. Xe tốt, chạy an toàn và đặc biệt là tài xế Lập rất thân thiện cùng lễ phép. Trong chuyến đi, tài xế Lập xử lý các tình huống rất chu toàn và chuyên nghiệp.",Số 21 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d14801770-Reviews-Hanoi_VIP_Transfer-Hanoi.html
Amanda Cruise Halong,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/11/ac/cd/cb.jpg,-1,Số 6 trên 83 Phương tiện giao thông ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d25129744-Reviews-Amanda_Cruise_Halong-Halong_Bay_Quang_Ninh_Province.html
Hue Friendly Cars,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/25/32/6f/caption.jpg?w=1200&h=900&s=1,"La experiencia ha sido increible. Fueron puntuales con respecto a la hora y a partir de ahi todo fue una maravilla. Fuimos parando en los diferentes puntos de la ruta conforme lo marcado (nosotros cogimos la opción 3). Tienen agua fría disponible en todo momento y temperatura al gusto en el coche.
Una vez llegamos a Ba Na Hills nos dejaron alli todo el tiempo que necesitamos y al salir nos estaban esperando.
A parte nos llevaron a comer a un sitio de comida local que estaba increíble y a parte baratísima.
Una ruta que se estimaba en 4 horas duró 6 horas y no pusieron problemas, solo querían que disfrutaras.
Lo recomiendo sin lugar a duda!",Số 8 trên 107 Phương tiện giao thông ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d11880518-Reviews-Hue_Friendly_Cars-Hue_Thua_Thien_Hue_Province.html
Sena Cruises,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/9f/c8/cd.jpg,Một chuyến đi tuyệt vời. Các nhiên viên phục vụ chu đáo tận tình. Nhân viên tàu rất gần gũi và vui vẻ cho chúng tôi có hành trình ngoài mong đợi.,Số 7 trên 83 Phương tiện giao thông ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d17581485-Reviews-Sena_Cruises-Halong_Bay_Quang_Ninh_Province.html
Same Same But Better Transport and Tours,-1,5.0,"2/8 Le Loi Street, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/f4/77/f7/caption.jpg?w=900&h=600&s=1,"This is one the best and most reliable car services in Vietnam, specially in Hoi An. They less expensive than grab and surly much faster and better service. They always show up on time specially in difficult situations. Clean cars and courteous drivers. We have been using their service for long time for our Yoga Studio Om Factory Hoi An.
I highly recommend them for all kind of trips, short and long.",Số 22 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d19386190-Reviews-Same_Same_But_Better_Transport_and_Tours-Hoi_An_Quang_Nam_Province.html
Vietnam Stunning Travel,-1,5.0,-1,-1,The view are very beautiful. We all like this. We taken many beautiful pictures. The food is good. We ate in a local restaurent,Số 5 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25129661-Reviews-Vietnam_Stunning_Travel-Hanoi.html
Green Bus Sapa,-1,4.5,"618 Điện Biên Phủ, Sapa 330000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/5b/d4/3f/come-back.jpg?w=800&h=500&s=1,"* Xe đi rất êm, ngay cả người dễ say xe cũng không cảm thấy gì
Tâm lý khá sợ đi xe đêm, lại đi đường đèo như Sapa - Hà Nôi, mình khá lo cũng khá sợ nhưng may là đi xe Green Bus rất êm nên cả đêm mình yên tâm ngủ trên xem mà không lo lắng bất kỳ điều gì.
* Nhân viên thân thiện, nhiệt tình hướng dẫn từng chi tiết
Mình đã đi nhiều hãng xe nhưng riêng Green Bus thì mình thấy nhân viên rất thân thiện, nhiệt tình. Hướng dẫn viên rất thạo giao tiếp tiếng anh nên có thể hướng dẫn cả khách nước ngoài cũng như khách Việt.
Trước khi đặt xe còn hỏi mình có say xe không để xếp chỗ cho thoải mái, Riêng việc này thôi đã thấy rất hài lòng.
* Xe siêu sạch
Mình chưa thấy xe nào sạch như Green Bus. Khách lên xe hướng dẫn tháo giày đi dép để giữ sàn xe sạch, những người nằm tầng 1 như mình cảm thấy rất yên tâm. Xe còn chuẩn bị nước cho từng người trong suốt quá trình di chuyển.
* Nói chung nhờ Green Bus mà mình thấy yên tâm hơn trong suốt chuyến đi. Nếu có dịp quay lại Sapa lần nữa chắc chắn mình vẫn chọn Green Bus.",Số 7 trên 56 Phương tiện giao thông ở Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d17376112-Reviews-Green_Bus_Sapa-Sapa_Lao_Cai_Province.html
MyTravelThru,-1,5.0,"97 Pham Quang Anh, Đà Nẵng 550000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/20/a2/41/75/caption.jpg?w=800&h=500&s=1,thật sự rất thích cách đón khách và dịch vụ nơi đây ... trên cả tuyệt vời .... em thật sự rất hài lòng .. nếu có dịp du lịch trở lại chắn chắn em sẽ chọn lại nơi này để phục vụ mình ... giá cả hợp lí và take care khách tận tình ... 10/10 luôn ạhhhhh,Số 24 trên 215 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d21381288-Reviews-MyTravelThru-Da_Nang.html
Roll with locals,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/39/7a/cb.jpg,"Rose rất nhiệt tình, thú vị và tận tâm khi giới thiệu về những điều đặc biệt ở Hà Nội, cô ấy có thể trả lời tất cả mọi thắc mắc về nơi này, cũng như các món ăn ở đây. Vừa xinh đẹp, vừa tài giỏi, rất vui khi được đồng hành cùng cô ấy.",Số 4 trên 224 Lớp học & hội thảo ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17636226-Reviews-Roll_with_locals-Hanoi.html
Hoi An on the Go Transfer,-1,5.0,"382 Nguyen Tat Thanh st., Thanh Hà Ward, Hội An 560000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/6f/f6/6d/son-tra-peninsula-whole.jpg?w=800&h=500&s=1,"tôi đã book xe đi đà nẵng , lái xe phục vụ nhiệt tình , giá cả thì rẻ nhất Hội An luôn. khuyến khích mọi người",Số 19 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d12004691-Reviews-Hoi_An_on_the_Go_Transfer-Hoi_An_Quang_Nam_Province.html
Hue Private Transfers,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/93/47/d4/luxury-suv-transfer-from.jpg?w=1200&h=-1&s=1,"Lên xe di chuyển về sân bay Phú Bài, điều đầu tiên mình vui đó chính là nụ cười của bác tài. Thân thiện hết chỗ chê! Bác giới thiệu về Huế, có rất nhiều điểm lạ mà mình còn không biết, mặc dù mình là người Huế haha.
Mình cảm thấy thuê 1 chiếc xe Private là quá ổn, bởi không gian rộng rãi và wifi, khăn ướt, nước đều free và giá cả vẫn phù hợp. Nếu có di chuyển đi đâu, mình sẽ chọn Hue Private Transfers!",Số 3 trên 107 Phương tiện giao thông ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d8300268-Reviews-Hue_Private_Transfers-Hue_Thua_Thien_Hue_Province.html
Halong Excursion 5 Stars Luxury Cruise,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/11/08/b4/4e.jpg,-1,Số 3 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25775650-Reviews-Halong_Excursion_5_Stars_Luxury_Cruise-Hanoi.html
Hanoi Transfer and Travel,-1,5.0,"183 đường Phúc Tân Q.Hoàn Kiếm, Hà Nội 10000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/19/e8/db/hanoi-transfer-and-travel.jpg?w=800&h=600&s=1,"Dịch vụ tốt, lái xe thân thiện, đưa đón đúng giờ, lái xe an toàn, đảm bảo! Chắc chắn lần tới đến Hà Nội sẽ lại sử dụng dịch vụ của hãng này! Nhiệt liệt đề cử cho mọi người! ^^",Số 84 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8666767-Reviews-Hanoi_Transfer_and_Travel-Hanoi.html
Sapa Express,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/f2/a3/ee/ta-van.jpg?w=1200&h=900&s=1,"Cảm ơn Sapa Express đã cho mình 1 chuyến đi vui vẻ. Chấm chất lượng xe 10 điểm luôn.
Lúc đi Sapa mình đi xe 09 với bạn Tôn, khi về Hà Nội mình đi xe 12 với bạn Sơn. Cảm ơn 2 bạn hdv đã đã nhiệt tình giúp đỡ, rất thân thiện, tạo cảm giác thoải mái cho bọn mình trong chuyến đi vừa qua, làm bọn mình quên cả say xe luôn, hihi
Sẽ tiếp tục chọn Sapa Express làm bạn đồng hành cho chuyến đi Sapa tiếp theo.",Số 35 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d7940632-Reviews-Sapa_Express-Hanoi.html
Love Vietnam Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/10/30/3e/aa.jpg,"Hướng dẫn viên thật tuyệt vời . Chúng tôi đã có khoảng thời gian thăm vịnh hạ long , cảnh đẹp thời tiết và các hoạt động được sắp xếp hợp lý.",Số 7 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25257198-Reviews-Love_Vietnam_Travel-Hanoi.html
Hoi an Airport Transfer,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/23/77/cc/47/private-car-to-golden.jpg?w=800&h=600&s=1,"Bạn nên lựa chọn hãng xe chuyên phục vụ đi Hội An này nếu muốn dạo chơi phố cổ. Giá cả thực sự hợp lí, chỉ 200k/1 chiều Đà Nẵng-Hội An và ngược lại. Rẻ hơn rất nhiều nếu đi Taxi MaiLinh.
Lần nào đến Đà Nẵng và có nhu cầu đi Hội An tôi cũng lựa chọn xe này. Tuy nhiên để thuận tiện, bạn nên liên hệ đặt xe trước 1 ngày nhé!",Số 28 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d10485988-Reviews-Hoi_an_Airport_Transfer-Hoi_An_Quang_Nam_Province.html
shizu spa,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/fe/fa/35/caption.jpg?w=800&h=500&s=1,"Vị trí spa đúng là chính trung tâm luôn. Cầu gỗ nằm ngay gần hồ gươm, vài bước chân là ra, lại ngay gần nhiều địa điểm du lịch. Tuy spa có nhỏ chút nhưng dịch vụ tốt. Làm quen ở đây bao lần rồi nên vẫn quay lại.

@Không hiểu sao chị chủ đăng ký tripadvisor mà nó lại sang bên Vận chuyển nên đăng ký lại cho chị cái này.",Số 77 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d20207249-Reviews-Shizu_spa-Hanoi.html
Noibai Airport Taxi,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/90/11/99/7-seater-cars.jpg?w=800&h=500&s=1,-1,Số 100 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8647172-Reviews-Noibai_Airport_Taxi-Hanoi.html
