Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_OutDoor
Exotic Travel Vietnam,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/07/6b/fe/exotic-travel-vietnam.jpg?w=1000&h=800&s=1,Just arrived back in the US after a tour of Vietnam arranged by Exotic vacations. This was one of the best vacations we’ve had. We were able to talk w experience daily life of normal people of Vietnam . Another part of the trip was a tour of ha long bay via 3 day cruise. I was able to visit my fathers airbase from his tour of Vietnam 50 years ago as well.. exotic vacations worked w me to design an affordable package to fit what I wanted to see. I have nothing but good to say of each and every member of their staff,Số 37 trên 84 Đồ ăn & Đồ uống ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d12549465-Reviews-Exotic_Travel_Vietnam-Hue_Thua_Thien_Hue_Province.html
Hue Rural Eco,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/d6/bc/79/hue-rural-day-tours.jpg?w=1000&h=-1&s=1,"Déjeuner chez mme Loan, dans un beau jardin..cours de cuisine Nem, Nam que nous dégustons en début du repas, plats copieux, très bons, agréable moment loin de la ville...",Số 16 trên 39 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d8587843-Reviews-Hue_Rural_Eco-Hue_Thua_Thien_Hue_Province.html
Blue Swimmer Sailing,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/dd/53/d8.jpg,"We're ib Cat ba island during the Corona time, so our time here was so quiet and empty. The highlight was our day trip with Blue Swimmer Adventures on private wooden boat. The guide was so friendly, knowledgeale and professional, they told us a lot about local life and floating villages. The kayaking tour was really cool to explore hidden lagoons and beaches and lunch was just amazing with a lot of seafood. This tour agency was recommended to us by friends and we 're so happy to go with them. Excellent value for money and highly appreciated",Số 6 trên 24 Phương tiện giao thông ở Cát Bà,https://www.tripadvisor.com.vn/Attraction_Review-g737051-d19597530-Reviews-Blue_Swimmer_Sailing-Cat_Ba_Hai_Phong.html
Ha Giang Trails,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/bd/9d/77.jpg,"יוצאים מהעיר הזו שמבטאים: חזאן ולא הא ג'יאנג, לעבר הכפרים. ניתן לעשות מסלול סיבובי לכן בפי המטיילים זה נקרא הלופ. בסוכנויות הטיולים, ניתן לשכור אופנועים. קחו בחשבון שהדרכים משובשות מאד, התנועה איומה ולא ממושמעת. האמיצים/ טפשים ישכרו אופנוע ויצאו לבד. ניתן כמו כן לשכור אופנוע עם נהג או אפילו רכב עם נהג. הם קוראים לרכב ג'יפ, למרות שברוב המקרים זהו רכב משפחתי רגיל שמתעללים בו כאילו היה רכב שטח. במקרים ששוכרים נהגים, הסוכניות מקבצות קבוצות של כמה רוכבים. תנאים לא לבעלי תחת חלש, אבל החוויה שווה את זה. אישית נסעתי עם מדריך בשם צ'אן. דובר אנגלית שוטפת, בחור מסור ואחראי, שאני ממליץ עליו בכל פה. הכרתי אותו בגסט האוס ריברסייד (הראשון שהאוטובוס להא ג'יאנג עוצר בו)",Số 51 trên 100 Hoạt động ngoài trời ở Hà Giang,https://www.tripadvisor.com.vn/Attraction_Review-g1544599-d17784972-Reviews-Ha_Giang_Trails-Ha_Giang_Ha_Giang_Province.html
Little Saigon Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/45/27/56/great-trip-on-motorbikes.jpg?w=1200&h=900&s=1,Via Mr. Josh from Little Saigon Travel we booked a trip to visit Cham Island via email. Unfortunately it was raining during our stay in Hoi An so we had to change our plans. Mr. Josh came to our hotel and offered some very nice trips to do with our teenagers. On the 1st of January he even accompanied us as our personal guide to go motorbiking. Our teenagers loved it and so did we. We did see some beautiful places and had a lovely lunch and diner together. He also gave us very much tips on how to visit Hoi An and took care of our transfer to Hué. Great service!!!,Số 62 trên 127 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d8309384-Reviews-Little_Saigon_Travel-Hoi_An_Quang_Nam_Province.html
Dịch Vụ Cho Thuê Xe Máy Đồng Xanh,-1,5.0,"201 Trần Phú, Huế 530000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/15/4b/af/53/d-ch-v-cho-thue-xe-may.jpg?w=900&h=600&s=1,"Tôi là một sinh viên trường học viện hành chính quốc gia và tôi ở huế đã được 3 năm,tôi thường đi thuê xe ở cửa hàng này để đi chơi với lớp,cám ơn cửa hàng đã đưa cho chúng tôi những chiếc xe ngon và rẽ,cám ơn anh hoàng",Số 58 trên 133 Hoạt động ngoài trời ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d15232418-Reviews-Dong_Xanh_Motorbikes_For_Rent-Hue_Thua_Thien_Hue_Province.html
Sunny Surf Lesson & Rental,-1,5.0,-1,-1,"정보가 별로 없어서 반신반의하며 찾아가 레슨을 받았는데, 결과는 정말 대만족입니다!

가격은 주변 시세와 동일하지만, 한국인 강사님께서 엄청 친절하게 그리고 꼼꼼하게 가르쳐주십니다. 저는 운 좋게 혼자서 강습을 받아서 더 잘 봐주신 것 같습니다.

처음 배우는 사람 눈높이에 맞게 가르쳐주시고, 핵심적인 것만 모래사장에서 연습한 후 바다에서 실습하는 것에 많은 시간을 할애하십니다.

심지어 강습 다 끝나고 혼자서 서핑 연습을 하는데도 와서 더 알려주시고 조언을 해주셨습니다.

사장님 내외도 매우 친절하십니다.

강습료 그 이상의 강습과 서비스를 받았다고 느껴서 제가 해드릴 건 없지만 이렇게라도 꼭 리뷰를 달고 싶었습니다.

서핑 강습 및 렌탈은 여기 써니서프에서 하시기를 진심으로 추천합니다!",Số 19 trên 88 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d17820002-Reviews-Sunny_Surf_Lesson_Rental-Da_Nang.html
Halong Bay Tourist - Private Day Tours,-1,5.0,-1,-1,"We booked a tour with Halong Bay Tours and have had a wonderful holiday in Vietnam. Halong Bay Tours are organised, punctual and we have felt well looked after from a schedule and transport point of view too in a very foreign environment where few locals speak English. Having said that, once you have familiarised yourself with Vietnam, you discover the people to be incredibly warm, friendly and helpful.
One leg of our trip was a boat cruise to Halong Bay. Fantastic guide called Minh. Very informative, helpful and very entertaining with a great sense of humour. The boat itself, V'Spirit, was great with spacious and very comfortable clean 4 star cabin. Good good and amazing scenery. Highly recommended.",Số 126 trên 229 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d4584423-Reviews-Halong_Bay_Tourist_Private_Day_Tours-Halong_Bay_Quang_Ninh_Province.html
HRS Cruise - Huong River Services,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/27/1b/c2.jpg,"Cám ơn HRS đã giúp tôi mang lại kỷ niệm đẹp và hoàn hảo nhất khi đến với Huế.
Dịch vụ của HRS rất tuyệt vời. Ngắm nhìn thành phố Huế mộng mơ trên thuyền của HRS là một điều rất thú vị. Tất cả cảnh đẹp hai bờ sông Hương được thu lại vào tầm mắt tôi vô cùng hoàn mỹ. Cùng với sự kết hợp tinh tế của ẩm thực nơi đây trong không gian sang trọng, ấm cúng, đầy lãng mạn và tiếp nối chương trình nghệ thuật đặc biệt khiến tâm hồn tôi thư thái và lắng đọng phút chốc thật khó quên. Những trải nghiệm đó làm tôi nhớ và càng yêu Huế nhiều hơn.",Số 17 trên 39 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d15597889-Reviews-HRS_Cruise_Huong_River_Services-Hue_Thua_Thien_Hue_Province.html
Tàu cao tốc Cam Việt,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1f/18/c4/wooden.jpg?w=1200&h=-1&s=1,"Bruce at Mandarin Cruises helped me arrange a fantastic 5 day custom private charter cruise of the Mekong delta, plus return transport on his ferry service between Phnom Penh and Chau Doc. I can't say enough good things about their service, amazingly personal and responsive to my endless emails and WhatsApp messages.

Vien and the rest of the staff on the ferry were excellent, really friendly professional services. Super easy border crossing. Our party had the ferry to ourselves going down, so very comfortable. Bruce met us at the ferry terminal in Chau Doc and helped to get us set-up with SIM cards for Vietnam, then picked us up in the morning from hotel for a ride back to the dock.

The next morning we set-off for a 5 day charter on one of Mandarin's slow boats. Highly recommend if you're looking for a unique experience for a few days and have a sense of adventure. Very relaxing, just sipping drinks, playing cards and watching the world go by. There are endless small canals and waterways in the area to explore, and plenty of small towns along the way to stop along the way and get a room. Our captain was excellent, very accommodating to our requests. Basically worked like a self-hire boat with pilot, he took us anywhere on Google maps we wanted to go (but be prepared to do some of your own navigating).

These guys are pros and really put in the effort to provide a high standard of service. While everyone else said ""no"" to my travel plans, these guys went the extra mile to make it special.",Số 2 trên 3 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Châu Đốc,https://www.tripadvisor.com.vn/Attraction_Review-g311303-d10117306-Reviews-Mandarin_Cruises-Chau_Doc_An_Giang_Province.html
Halu Vietnam Tours,-1,5.0,-1,-1,"We booked our 10 day trip via Halu tours and it was perfect ! Booking requires a lot of thought and time to time management for a smooth experience and thanks to them we were able to enjoy a wonderful time. Most important of all: communication- we landed- our driver was ready, he already knew our airbnb location and if there was a problem at all even late night our operator miss Anne would gladly help out. Next day our route was already set with stops in between for lunch and every single one of the tour guides provided were knowledgeable and friendly, they also helped out with other personal needs like finding places for shopping particular items. Overall as a family of 4 our experience was very smooth and we definitely recommend it
to our friends 👍✨️",Số 57 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24998497-Reviews-Halu_Vietnam_Tours-Ho_Chi_Minh_City.html
MOTO4FREE - motorbike / scooter / electric scooter / bicycle rental,-1,5.0,-1,-1,"What a great and easy experience this was.

The ladies who organise the bikes are super friendly and speak great English.

The bikes were in fantastic condition and the price was low.

My brother even got a motorcycle that was only 1 week old and went like a dream.

I’ll be renting from this place only on my return.

Thanks ladies 😊",Số 53 trên 142 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Nha Trang,https://www.tripadvisor.com.vn/Attraction_Review-g293928-d17607996-Reviews-MOTO4FREE_motorbike_scooter_electric_scooter_bicycle_rental-Nha_Trang_Khanh_Hoa_.html
Datanla New Alpine Coaster,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/fa/cb/2e/caption.jpg?w=1200&h=900&s=1,"such a fun experience! highly recommend if you’re around. you get to control the speed.

the ride is split into two parts- first 3/4 of the ride has turns and ups and downs so play around with the speed as much as you can. you will stop at the waterfall for pictures and the remaining 1/4 of the ride isn’t as exciting- more uphill and won’t be able to play with the speed much.

you can have a walk around the area to check out the other activities. there’s also a restaurant where the canyoning counter is. enjoy!",Số 34 trên 66 Hoạt động ngoài trời ở Đà Lạt,https://www.tripadvisor.com.vn/Attraction_Review-g293922-d25101232-Reviews-Datanla_New_Alpine_Coaster-Da_Lat_Lam_Dong_Province.html
Asia Tour Advisor,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/65/5c/49/img-20180321-wa0114-largejpg.jpg?w=1000&h=800&s=1,"We booked the Mekong delta trip through Asia tour advisors as part of a 12 day trip through Vietnam. We dealt with Mr Luong for our trip and he was great. The guide who joined us on the delta trip was Tien and he was a lovely, sociable and informative guide who was fun to be with.
The tour through the Mekong was truly fascinating and the homestay an experience we will never forget for lots of reasons
We enjoyed learning to cook with the hosts in their traditional kitchen and it was a good way to meet the other guests.
The accommodation was very basic but the experience of being in the Mekong region and being closer to the lovely people who live there was worth it. Take bug spray though and use it liberally!!
We asked the host if she could provide us with a bowl of pho rather than the set lunch. she was very accommodating and at lunchtime presented us with a steaming bowl of the most fragrant and delicious pho we have ever eaten
The trip to and through the Mekong was organised with the precision we experienced through our time in Vietnam with Asia tour advisor and would have absolutely no hesitation in recommending them to family friends and everyone else!",Số 4 trên 21 Chuyến tham quan & hoạt động ở Bến Tre,https://www.tripadvisor.com.vn/Attraction_Review-g737085-d12499276-Reviews-Asia_Tour_Advisor-Ben_Tre_Ben_Tre_Province_Mekong_Delta.html
Tour Center Viet Nam,-1,4.0,-1,-1,"We had to catch a taxi, cost 20,000 Dong, from our Royal MGallery hotel to one of the big van stops about 2 km away. While comfortable, I noticed the van was beginning to age. Please note the 24 seater van could not go through Hoi An Old Town in the evening, so be prepared to walk or catch a taxi to your hotel. The tour guide was very friendly, tried very hard to please with his local and historical knowledge but I could hardly understand some of them, could be due to sitting further back. All places we stopped at were interesting and worthwhile visiting. The total duration was just right.",Số 32 trên 107 Phương tiện giao thông ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d15220451-Reviews-Tour_Center_Viet_Nam-Hue_Thua_Thien_Hue_Province.html
Culture Pham Travel & Transport,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/dd/5c/0e/caption.jpg?w=1200&h=900&s=1,Great transfer from Hoi An to golden bridge 1 day. We booked the private SUV from Allegro Resort Hoi An to Bana Hills and got great service. The driver was punctual and the car was very clean and comfortable. Our driver helped us to buy cable car tickets and offered us complimentary bottled water. Time was very flexible and was more than enough for us to explore Bana Hills attractions for 1 day. I 100% recommend this service.,Số 63 trên 127 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25322748-Reviews-Culture_Pham_Travel_Transport-Hoi_An_Quang_Nam_Province.html
Yen Bai Tv Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/1c/d3/c2/yen-bai-tv-tours.jpg?w=1100&h=800&s=1,"I was very comfortable when booking his tour, he enthusiastically advised and drove us on the right itinerary, he spoke English quite well with professional enthusiasm, we paid with satisfaction Best of all, wish you all have a good time here",Số 2 trên 2 Chuyến tham quan & hoạt động ở Yên Bái,https://www.tripadvisor.com.vn/Attraction_Review-g800616-d25172470-Reviews-Yen_Bai_Tv_Tours-Yen_Bai_Yen_Bai_Province.html
AZCruise,-1,5.0,-1,-1,"Mình đi Ambas nhưng mua vé qua AZ Cruise mà thấy nhanh gọn lẹ lắm, không bị nhầm thuyền với được hỗ trợ nhiệt tình, giá ổn hơn so với hãng và nhiều bên khác. Nếu mọi người định đi Vịnh Hạ Long thì nên tham khảo của bên này ạ. Còn đi du thuyền thì ok lắm nè!",Số 127 trên 229 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d25310696-Reviews-AZCruise-Halong_Bay_Quang_Ninh_Province.html
Private Shore Excursions from CHAN MAY Port or TIEN SA DA NANG Port,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/49/d7/3a.jpg,-1,Số 1 trên 1 Đồ ăn & Đồ uống ở Tho Quang,https://www.tripadvisor.com.vn/Attraction_Review-g15339118-d20045783-Reviews-Private_Shore_Excursions_from_CHAN_MAY_Port_or_TIEN_SA_DA_NANG_Port-Tho_Quang_.html
Best Price Tour Co.ltd,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/f1/41/c8.jpg,"We booked day tour through Best Price Co and the service we received could not have been better. The tour guide were knowledgeable, speaking good English and knows a lot about Hanoi. A fun way to see the city of you don’t mind navigating the traffic.Thanks for the amazing experience.
We will definitely book again and will recommend to all our friends.",Số 162 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25033996-Reviews-Best_Price_Tour_Co_ltd-Hanoi.html
Hoa's Family,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/a1/16/2b.jpg,"호이안 쿠킹 클레스를 찾던 중 알게되어 예약하고 찾아간 호아스 페밀리. 전체 진행이 영어로 진행된다는 점이 부담 스러울 수는 있겠지만 어렵지 않은 영어라 충분히 따라갈만 합니다. 아침재래시장, 바구니배, 다리마사지,쿠킹클래스까지 모두 만족스러웠고 픽업, 드롭 서비스까지 포함되 마음편하게 일정을 보낼 수 있었어요. 아이들 만족도도 매우 높았던 액티비티.강추 합니다.",Số 64 trên 127 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d17591532-Reviews-Hoa_s_Family-Hoi_An_Quang_Nam_Province.html
Funan Cruises,-1,5.0,-1,-1,"Our kids, 7, 10, and 12 years old, had a great time touring the Mekong Delta and the surrounding farming village. It was fun to see how people in the countryside live on our bike ride. The kids loved the bike ride and the foot massage. The 5-6 course meals they made for breakfast, lunch, and dinner was amazing, it was one of the best meals we had in Vietnam. If we ever come back, we would do this again.",Số 25 trên 48 Hoạt động ngoài trời ở Cần Thơ,https://www.tripadvisor.com.vn/Attraction_Review-g303942-d16812896-Reviews-Funan_Cruises-Can_Tho_Mekong_Delta.html
Danang Tours & Transfers,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/ce/36/a2/the-pharaon-inside-the.jpg?w=1200&h=900&s=1,"Good transfer service in Da Nang we have used, they brought us to the airport on time, reasonable price, would recommend.",Số 57 trên 214 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d12937562-Reviews-Danang_Tours_Transfers-Da_Nang.html
cheap taxi service car,-1,5.0,-1,-1,"Good service, reliable turned up early to pick us up on all occasions and competitive price. Cars were nice and clean and easy to contact drivers over Whatsapp. Recommended",Số 69 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25312920-Reviews-Cheap_taxi_service_car-Hoi_An_Quang_Nam_Province.html
Mama Sa Sapa Homestay and Trekking,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/40/84/76/caption.jpg?w=1200&h=900&s=1,"They are one great big family with lovely kids!!! Thanks for trekking tour, food and experience <3 <3 <3",Số 69 trên 152 Hoạt động ngoài trời ở Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d15354812-Reviews-Mama_Sa_Sapa_Homestay_and_Trekking-Sapa_Lao_Cai_Province.html
Sapa Hill Tribe Trekking,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/a4/4c/2d/sapa-hill-trekking-3.jpg?w=800&h=600&s=1,"I can thoroughly recommend using this company. We had Ms. Chi Giang Thi as our guide on a trekking excursion and she was excellent. Chi speaks fluent English and she is from the local Muong tribe. Her history from childhood where she never went to school, from starting as a tour guide 10 years ago and learning English from the tourists, and now married with her own son is a remarkable story, and Chi is a fine example on what can be achieved. Full credit to her and her family.
The vehicle and driver she provided was very good, safe and comfortable.
In fact I only wish we had known about Chi before we arrived as I would have planned at least 5 excursions with her.
Chi also works for the Hotels as a guide for their guests, and this is how we first met her. This again reiterates her qualities, care, and reliability she gives to her clients.
So if you are staying in Sapa and want the best at a very good price then contact Chi or ask for her at the Hotels, you will not be disappointed.",Số 70 trên 152 Hoạt động ngoài trời ở Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d16744373-Reviews-Sapa_Hill_Tribe_Trekking-Sapa_Lao_Cai_Province.html
Minh Huong Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/10/04/15/2f.jpg,"Tôi rất hài lòng dịch vụ, Ăn uống ngon, HDV rất nhiệt tình, chu Đáo. Chuyến Du Thuyền CB rất ý nghĩa",Số 344 trên 556 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25246134-Reviews-Minh_Huong_Travel-Hanoi.html
Best Price Tour Co.ltd,-1,5.0,-1,-1,"Guides at all scheduled places were excellent. They were on time, amazing tour guide and lovely itinerary. Tour guide speaking very good english. Nice luxury limousine car round trip Hanoi - Ninh Binh. I would definitely recommend this tour to others.",Số 11 trên 30 Phương tiện giao thông ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d25177996-Reviews-Best_Price_Tour_Co_ltd-Ninh_Binh_Ninh_Binh_Province.html
ĐI ĐI TRAVEL,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/e4/be/df.jpg,Had a wonderful tour with Hang. We visited the citadel and several tombs. Our guide was very knowledgeable and friendly. We really enjoyed our time and would recommend this tour.,Số 14 trên 35 Lớp học & hội thảo ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d25129586-Reviews-DI_DI_TRAVEL-Hue_Thua_Thien_Hue_Province.html
Cat Ba Mango Cruise Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/e5/9c/f6.jpg,"The trip was wonderful, the staff of the ship was friendly, the guide was enthusiastic and cute. Lan Ha Bay is very beautiful, I will come back here one day not far.",Số 7 trên 24 Phương tiện giao thông ở Cát Bà,https://www.tripadvisor.com.vn/Attraction_Review-g737051-d25129693-Reviews-Cat_Ba_Mango_Cruise_Travel-Cat_Ba_Hai_Phong.html
Hội An Heritage Tours,-1,5.0,-1,-1,"Nice city with lanterns, gift shops everywhere. Lots of travellers in Hoi An and most of them are from Europe. House Heritage Tours will be not a bad choice in Hoi An.",Số 179 trên 315 Hoạt động ngoài trời ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d12922098-Reviews-Hoian_Heritage_Tours-Hoi_An_Quang_Nam_Province.html
DaNangGo,-1,5.0,-1,-1,"Lần đầu tiên đến Đà Nẵng du lịch, mình nhận được sự tư vấn, hỗ trợ rất nhiệt tình của các bạn nhân viên DaNangGo, giúp đỡ mình sắp xếp lịch đi chơi tại các điểm tham quan rất hợp lý luôn nên mình đi 4N3Đ mà không hề mệt chút nào. Các địa điểm ăn uống thì vô cùng ngon, giá cả lại rẻ. Mình rất hài lòng về giá cả, cách phục vụ, khách sạn, tour ghép tham quan, vé máy bay mấy bạn í còn săn vé rẻ giúp mình nữa cơ. Qúa tuyệt vời cho team DaNangGo. Cảm ơn mọi người đã giúp đỡ mình có 1 chuyến đi như mong muốn. Mình sẽ tin tưởng và đi du lịch khắp Việt Nam mình vẫn sẽ chỉ tin tưởng DaNangGo !",Số 20 trên 88 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d21393855-Reviews-DaNangGo-Da_Nang.html
La Pandora cruise,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/0f/a2/08.jpg,We loved the entire trip! The staff were excellent! Very attentive to our needs. Especially Mr. Viet Tran. And the food was to die for! We thoroughly enjoyed the excursions.,Số 31 trên 83 Phương tiện giao thông ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d24105240-Reviews-La_Pandora_cruise-Halong_Bay_Quang_Ninh_Province.html
Hanoi Bike Tour,-1,4.5,-1,-1,If you are into biking do not miss this 4 hour tour of the outskirts of Hanoi. Ask for Truong to be your guide. He speaks excellent English and will share much Hanoi/Vietnam history and culture. He made this experience wonderful!,Số 548 trên 960 Hoạt động ngoài trời ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d6938828-Reviews-Hanoi_Bike_Tour-Hanoi.html
Abenteuer Vietnam Reisen,-1,5.0,-1,-1,"Wir hatten eine schöne Streetfood-Tour durch Hanoi mit unserem Guide Tuan, der sehr nett, professionell und sachkundig war. Vielen Dank und sehr zu empfehlen!",Số 86 trên 224 Lớp học & hội thảo ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d23125923-Reviews-Abenteuer_Vietnam_Reisen-Hanoi.html
Go Local,-1,5.0,-1,-1,We were recommended by hanoi coffee station. This is a new tour as free and easy style. There are few options to discover Hanoi. We chose motobike. It was absolutely the best choice. We spent four hours on motobike and discovered many different places. We tried many different dishes along the way. Ricky was our touguide. He is very knowledgeable and very positive about what he is giving. We really enjoyed our time in Hanoi. Thanks Go Local!,Số 165 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d18218909-Reviews-Go_Local-Hanoi.html
Sapa Chai Adventure Tours,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/a4/8c/e4/sapa-chai-adventure-tours.jpg?w=1200&h=900&s=1,"Hade a wonderful tour with Chai as a guide, she very nice, speaks very good English and helps with everything!
Thank you Chai for the great time I hade in Sapa!

Warm regards,

Nelis",Số 71 trên 152 Hoạt động ngoài trời ở Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d15527973-Reviews-Sapa_Chai_Adventure_Tours-Sapa_Lao_Cai_Province.html
Vietfoot Travel,-1,5.0,-1,-1,-1,Số 153 trên 525 Mua sắm ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d21118873-Reviews-Vietfoot_Travel-Hanoi.html
Cha Loi Cave,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/27/00/79/1b/trekking.jpg?w=1200&h=900&s=1,-1,Số 35 trên 68 Hoạt động ngoài trời ở Tỉnh Quảng Bình,https://www.tripadvisor.com.vn/Attraction_Review-g2146269-d22953073-Reviews-Cha_Loi_Cave-Quang_Binh_Province.html
Tours and Tourguide in Ninhbinh,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/92/8a/2c.jpg,"Tuan offered us a wonderful experience during our tour Hanoi-Ninh Binh-Halong Bay. He is a really cultivated person always eager to share his knowledge. His presence was always polite, discrete and not overwhelming. Always punctual and exhibiting a nice sense of humor. A totally recommended profesional.",Số 12 trên 30 Phương tiện giao thông ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d24950419-Reviews-Tours_and_Tourguide_in_Ninhbinh-Ninh_Binh_Ninh_Binh_Province.html
Chi Linh Star Golf Club,-1,4.0,"Chi Linh Sao Do, Hải Dương 170000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/06/36/12/99/the-club-house.jpg?w=900&h=600&s=1,のびのび打てるホールもあれば、的確に狙っていかないと大きなミスにつながるホールもあります。特に池などのハザードが絡むホールが多いので、しっかり距離を間違わないで打って行かないとスコアが崩れて行きますね。初めての場合は特にキャディさんのアドバイスをよく聞いてみてください。レストランは普通です。,Số 1 trên 1 Hoạt động ngoài trời ở Hải Dương,https://www.tripadvisor.com.vn/Attraction_Review-g1652595-d5501651-Reviews-Chi_Linh_Star_Golf_Club-Hai_Duong_Hai_Duong_Province.html
"EXPLORE REAL ASIA (ERA CO., LTD)",-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1e/b9/67/67/era-explore-real-asia.jpg?w=600&h=400&s=1,"Vacation to experience the history and culture of Vietnam, Laos and Cambodia.
Had been there for business, but wanted a private and personal ecperience.",Số 87 trên 224 Lớp học & hội thảo ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d20280323-Reviews-EXPLORE_REAL_ASIA_ERA_CO_LTD-Hanoi.html
