Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_Transfer
Sapa Smiling Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/ef/a0/c9/peaceful-village-where.jpg?w=1200&h=-1&s=1,"Found this place by accident while searching for a cup of coffee. Got talking with Raphael about what I was looking for as a solo traveller and he provided me with some fantastic information. They set me up with Mike and we went on an amazing moto tour to Hmong villages and an incredible waterfall, all while learning about the culture. They then helped me figure out the next step on my journey.

So to Raphael, Sisi, and Mike, thank you!",Số 15 trên 56 Phương tiện giao thông ở Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d17713607-Reviews-Sapa_Smiling_Tours-Sapa_Lao_Cai_Province.html
Phong Nha Locals Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/23/8d/3e/caption.jpg?w=1200&h=1200&s=1,"What a wonderful half day excursion to admire the beauty of My Son Sanctuary in the moment of Dawn. Our guide was very knowledgeable and had a great sense of humour. The car was very nice, clean and well organized. Highly recommend this tour.",Số 61 trên 127 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25314634-Reviews-Phong_Nha_Locals_Travel-Hoi_An_Quang_Nam_Province.html
Vietnam Travel Group,-1,4.5,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/07/90/7b/9a.jpg,"thân thiện, nhiệt tình, tôi đánh giá cao về sự phục vụ của các bạn. Tôi sẽ quay lại nhiều lần nữa. Cảm ơn",Số 7 trên 28 Đồ ăn & Đồ uống ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d17454651-Reviews-Vietnam_Travel_Group-Halong_Bay_Quang_Ninh_Province.html
Airport Transfer,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0a/14/f9/a5/getlstd-property-photo.jpg?w=800&h=500&s=1,"Nhân viên phục vụ nhã nhặn, lịch sự, hướng dẫn tận tình cho hành khách làm thủ tục lên máy bay cũng như gởi hành lý.",Số 153 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8692927-Reviews-Airport_Transfer-Hanoi.html
CAO BANG CAMPING,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/4e/2e/95.jpg,"Trải Nghiệm tuyệt vời với bản thân và mọi người
Vui vẻ , ý nghĩa , cảnh đẹp hùng vĩ tráng lệ
Cùng với đó là sự tận tình , tận tuỵ , tận tâm cũng nhũng bạn trẻ 9x
Quá tuyệt vời
Tôi sẽ đến đây nhiều lần!
Cảm ơn các bạn rất nhiều !",Số 1 trên 3 Đồ ăn & Đồ uống ở Cao Bằng,https://www.tripadvisor.com.vn/Attraction_Review-g1519989-d24176172-Reviews-CAO_BANG_CAMPING-Cao_Bang_Cao_Bang_Province.html
Greentours Vietnam,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/a8/d3/ec.jpg,"Une expérience hors du commun ! Très bonne agence, avec un voyage personnalisé dans les moindre détails. Les guides étaient à notre écoute du début à la fin. Je vous recommande grandement cette aventure inoubliable !",Số 26 trên 135 Vui chơi & Giải trí ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d24187815-Reviews-Greentours_Vietnam-Hanoi.html
Ninh Binh Local Tours,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/06/16/13.jpg,"Dịch vụ tuyệt vời! Luôn tư vấn cho mình những dịch vụ rẻ và tiện lợi nhất, đúng với tiêu trí local tours ! Chỉ cần đặt xe riêng lái xe sữ hướng dẫn và chờ đợi , ko cần hướng dẫn, mọi thứ đều dễ dàng khi đi cùng Ninh Binh Local tour",Số 3 trên 10 Mua sắm ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d19467605-Reviews-Ninh_Binh_Local_Tours-Ninh_Binh_Ninh_Binh_Province.html
Hoho Travel,-1,4.5,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0b/cf/1b/87.jpg,"Our guide seemed nice but didn't speak English, so he wasn't able to tell us anything about the places we were at. He took us to a marble factory, which was interesting, but he just dropped us off. He then took us on to Hoi An, which we were looking forward to. When we asked if he could recommend a restaurant, he dropped us off in front of one and just pointed. We would have liked to try the Anthony Bourdain restaurant, but forgot it was an option to ask for and did not have it offered to us.

In the end, we feel like we ended up paying $100s of dollars for a taxi ride to Hoi An and back.",Số 26 trên 98 Đồ ăn & Đồ uống ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d23354570-Reviews-Hoho_Travel-Da_Nang.html
Mozio - Da Nang,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1b/66/65/97/caption.jpg?w=800&h=600&s=1,We booked through Mozio. The driver met us at appointed time. The driver was knowledgable and polite and took us to our rental villa in Hoi An Beach area. The car was big and in a very good shape.,Số 52 trên 215 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d21002520-Reviews-Mozio_Da_Nang-Da_Nang.html
Blue Swimmer Sailing,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/dd/53/d8.jpg,"We're ib Cat ba island during the Corona time, so our time here was so quiet and empty. The highlight was our day trip with Blue Swimmer Adventures on private wooden boat. The guide was so friendly, knowledgeale and professional, they told us a lot about local life and floating villages. The kayaking tour was really cool to explore hidden lagoons and beaches and lunch was just amazing with a lot of seafood. This tour agency was recommended to us by friends and we 're so happy to go with them. Excellent value for money and highly appreciated",Số 6 trên 24 Phương tiện giao thông ở Cát Bà,https://www.tripadvisor.com.vn/Attraction_Review-g737051-d19597530-Reviews-Blue_Swimmer_Sailing-Cat_Ba_Hai_Phong.html
Mui Ne Go,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/01/63/9e/mui-ne-go.jpg?w=1200&h=900&s=1,"Arnaque go voyage, Ils vendent des billets bon marché et envoient ensuite un message indiquant que le vol a été annulé. Lorsque on les téléphone , ils disent non, le vol n'a pas été annulé, ne vous inquiétez pas, il n'y a pas de problème et en rajoutant de ne pas raccrocher le téléphone tout de suite, de reponde aux question de satisfaction. Mais la vérité est qu'il n'y a pas d'avion. Personne ne rembourse l'argent. Comme moi plusieurs amie a eu le meme histoire. Chaque année ca nous arrive meme problems.",Số 5 trên 23 Phương tiện giao thông ở Phan Thiết,https://www.tripadvisor.com.vn/Attraction_Review-g298086-d16740439-Reviews-Mui_Ne_Go-Phan_Thiet_Binh_Thuan_Province.html
An Du Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/3c/34/51/caption.jpg?w=600&h=-1&s=1,-1,Số 27 trên 135 Vui chơi & Giải trí ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d26578956-Reviews-An_Du_Travel-Hanoi.html
Local Mates Tours,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/eb/f8/db.jpg,"These guys are fantastic ! The tour was not only interesting, but very educating! The guides were fantastic and they speak great English. I enjoyed this type of tours! It takes you to places that you can't find on your own, and that other agencies just wont take you to! I recommend you book this tour ASAP! Really happy with it, worth every penny!",Số 156 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19448889-Reviews-Local_Mates_Tours-Hanoi.html
Vietbuddies Adventure,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/cc/6b/7c/caption.jpg?w=600&h=-1&s=1,"I had the pleasure to go on a half-day tour to My Son from Danang with Nguyen. I was extremely positively surprised by how professional and well-informed he was. This was basically a private tour just for me and yet even more affordable than the organized group tours. The guide came early and prepared. He was very polite and genuinely caring about his guest. I would highly recommend booking him for a private or group tour to get a perfect experience, personalized to your preference and needs.",Số 67 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d19268110-Reviews-Vietbuddies_Adventure-Hoi_An_Quang_Nam_Province.html
BIN TRAVEL VIETNAM,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/15/4b/c4/caption.jpg?w=1200&h=-1&s=1,Was collected by Uyen for 3 hour street food walking tour. Amazing and very fun. thanks you so much. Will coming back,Số 54 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26517890-Reviews-BIN_TRAVEL_VIETNAM-Ho_Chi_Minh_City.html
VISIT VIETNAM - Agence de voyage francophone au Vietnam,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/79/9f/6d/caption.jpg?w=1100&h=1100&s=1,Đơn vị tổ chức uy tín. Tôi đã có một chuyến du lịch tuyệt vời cùng gia đình tại Sa Pa. Cảm ơn Visit Vietnam,Số 157 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d26233198-Reviews-VISIT_VIETNAM_Agence_de_voyage_francophone_au_Vietnam-Hanoi.html
My Little Saigon Tours,-1,5.0,-1,-1,"This tour was made great by local tour guides who have positive energy and passion for local destinations and stories. They also made us suprised by their caring services from smallest things.
Would recommend and thanks them a lot for amazing adventure!",Số 55 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d26345648-Reviews-My_Little_Saigon_Tours-Ho_Chi_Minh_City.html
Saigon DMC Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/e7/fa/fc.jpg,"“Smooth” is the word. We’re a family of four. We spent 17 days in Vietnam. We travelled from Hanoi to Haiphong, Haiphong to Tam Coc, Tam Coc back to Hanoi, journeyed between Hoi An, Da Nang, Hué, and then back to the Hanoi airport. And each journey took place smoothly. The drivers were punctual, friendly and one of them gave us a Vietnamese lesson. Loads of fun.

Price wise, they beat the competition. Most of all, they are trustworthy. There’s was no haggling, no “taking us for a ride” (except the actual ride).

Tuan was our contact and he was super responsive, flexible and helpful.

I strongly recommend Saigon DMC. 👍",Số 50 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d25129936-Reviews-Saigon_DMC_Travel-Ho_Chi_Minh_City.html
Closed,-1,-1,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/ba/f3/36.jpg,-1,-1,https://www.tripadvisor.com.vn/Attraction_Review-g23068219-d25036779-Reviews-Closed-Ba_Dinh_Hanoi.html
IzyViet,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/22/fb/65/bd/caption.jpg?w=800&h=600&s=1,Compare to the other agents the price is reasonable and professional. I am glad they have daily runs so it is convenient for me. I like to compliment Mr Anh a thumb up for escorting us to the border.,Số 56 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d19151310-Reviews-IzyViet-Ho_Chi_Minh_City.html
Cao Bang Eco Tour,-1,5.0,-1,-1,This day trip was phenomenal. Easily the best day out we have had in Vietnam since we have been here. The sights throughout the day were awesome as was the tasty local food! Loc was a fantastic guide. It was wonderful to spend the day with him and meet his family. It is a shame we could not have stayed longer.,Số 2 trên 3 Đồ ăn & Đồ uống ở Cao Bằng,https://www.tripadvisor.com.vn/Attraction_Review-g1519989-d25304600-Reviews-Cao_Bang_Eco_Tour-Cao_Bang_Cao_Bang_Province.html
Vietnam Transfer Service,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/1f/ab/14/vietnam-transfer-service.jpg?w=800&h=500&s=1,Punctual service oriented driver picked us up with a clean new Ford transit van. Manager Mr Vinh regularly checked on us if we need anything else. The driver picked us up promptly and went the extra mile in helping us load our wheelchair. 5star service for a very competitive price.. Highly recommended. We will surely book wuth them for our future hanoi adventures.,Số 159 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8608618-Reviews-Vietnam_Transfer_Service-Hanoi.html
3H travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/6d/c2/30/caption.jpg?w=900&h=600&s=1,"Hau is an excellent driver around Hoi an, Da nang and more!!! Hau is a friendly professional driver that communicated all plans clearly. He was on time, excellent English and very clean car!! Hau took us from Hoi an to My Son sanctuary for the morning, he wanted us to take our time, enjoy and travel worry free, Hau provided us with bottled water which was very welcome and appreciated though not expected on a very hot day. Will be travelling with Hau again!!",Số 53 trên 214 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d25372099-Reviews-3H_travel-Da_Nang.html
My Tam Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/97/22/f7.jpg,"Rất tốt nhiệt tình hướng dẫn viên chuyên nghiệp, nhà xe đẹp . Chúng tôi rất tự hào vì đã đến nơi đây trong chuyến nghỉ dưỡng đầy ý nghĩa",Số 2 trên 6 Mua sắm ở Mũi Né,https://www.tripadvisor.com.vn/Attraction_Review-g1009804-d19279858-Reviews-My_Tam_Travel-Mui_Ne_Phan_Thiet_Binh_Thuan_Province.html
Avis Shuttle Bus,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/29/9a/80/00/caption.jpg?w=800&h=600&s=1,"Dear anh/chị @All , hôm nay là ngày cuối cùng em làm việc tại Avis, em cảm ơn mọi người đã giúp đỡ em trong thời gian vừa qua. Em có mua chút hoa quả, mọi người vào pantry chia tay với em nhé ạ. EM CẢM ƠN MỌI NGƯỜI NHIỀU ẠAAAAA. /-heart /-heart /-heart",Số 54 trên 215 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d25443583-Reviews-Avis_Shuttle_Bus-Da_Nang.html
Ha Giang Loop Tour Guide,-1,5.0,-1,-1,"We have traveled with Phúc and his crew as guides for 3 days and IT was unforgetable experience. Espcially on those 110 cubic cm semiautobikes IT was sometimes challenging to make ale hills, but thise guides were amazing and supportive at once. Also the parties after Hard Day in mountains were unforgetable. Tasting local drinks and singing karaoke between hills. Man such a good experience! I Will never forget. Thanks Phúc you and your crew forever in my hearth.",Số 23 trên 49 Phương tiện giao thông ở Hà Giang,https://www.tripadvisor.com.vn/Attraction_Review-g1544599-d25451485-Reviews-Ha_Giang_Loop_Tour_Guide-Ha_Giang_Ha_Giang_Province.html
HRS Cruise - Huong River Services,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/27/1b/c2.jpg,"Cám ơn HRS đã giúp tôi mang lại kỷ niệm đẹp và hoàn hảo nhất khi đến với Huế.
Dịch vụ của HRS rất tuyệt vời. Ngắm nhìn thành phố Huế mộng mơ trên thuyền của HRS là một điều rất thú vị. Tất cả cảnh đẹp hai bờ sông Hương được thu lại vào tầm mắt tôi vô cùng hoàn mỹ. Cùng với sự kết hợp tinh tế của ẩm thực nơi đây trong không gian sang trọng, ấm cúng, đầy lãng mạn và tiếp nối chương trình nghệ thuật đặc biệt khiến tâm hồn tôi thư thái và lắng đọng phút chốc thật khó quên. Những trải nghiệm đó làm tôi nhớ và càng yêu Huế nhiều hơn.",Số 17 trên 39 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d15597889-Reviews-HRS_Cruise_Huong_River_Services-Hue_Thua_Thien_Hue_Province.html
Tàu cao tốc Cam Việt,-1,4.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/1f/18/c4/wooden.jpg?w=1200&h=-1&s=1,"Bruce at Mandarin Cruises helped me arrange a fantastic 5 day custom private charter cruise of the Mekong delta, plus return transport on his ferry service between Phnom Penh and Chau Doc. I can't say enough good things about their service, amazingly personal and responsive to my endless emails and WhatsApp messages.

Vien and the rest of the staff on the ferry were excellent, really friendly professional services. Super easy border crossing. Our party had the ferry to ourselves going down, so very comfortable. Bruce met us at the ferry terminal in Chau Doc and helped to get us set-up with SIM cards for Vietnam, then picked us up in the morning from hotel for a ride back to the dock.

The next morning we set-off for a 5 day charter on one of Mandarin's slow boats. Highly recommend if you're looking for a unique experience for a few days and have a sense of adventure. Very relaxing, just sipping drinks, playing cards and watching the world go by. There are endless small canals and waterways in the area to explore, and plenty of small towns along the way to stop along the way and get a room. Our captain was excellent, very accommodating to our requests. Basically worked like a self-hire boat with pilot, he took us anywhere on Google maps we wanted to go (but be prepared to do some of your own navigating).

These guys are pros and really put in the effort to provide a high standard of service. While everyone else said ""no"" to my travel plans, these guys went the extra mile to make it special.",Số 2 trên 3 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Châu Đốc,https://www.tripadvisor.com.vn/Attraction_Review-g311303-d10117306-Reviews-Mandarin_Cruises-Chau_Doc_An_Giang_Province.html
Halu Vietnam Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/26/09/96/b8/caption.jpg?w=1200&h=1200&s=1,"Good tour good friends and good service

They provide excellent care
Going on this trip, I feel very comfortable using the service.",Số 57 trên 273 Phương tiện giao thông ở Thành phố Hồ Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d24998497-Reviews-Halu_Vietnam_Tours-Ho_Chi_Minh_City.html
Tour Center Viet Nam,-1,4.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/06/81/a9/20.jpg,"We had to catch a taxi, cost 20,000 Dong, from our Royal MGallery hotel to one of the big van stops about 2 km away. While comfortable, I noticed the van was beginning to age. Please note the 24 seater van could not go through Hoi An Old Town in the evening, so be prepared to walk or catch a taxi to your hotel. The tour guide was very friendly, tried very hard to please with his local and historical knowledge but I could hardly understand some of them, could be due to sitting further back. All places we stopped at were interesting and worthwhile visiting. The total duration was just right.",Số 33 trên 107 Phương tiện giao thông ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d15220451-Reviews-Tour_Center_Viet_Nam-Hue_Thua_Thien_Hue_Province.html
Culture Pham Travel & Transport,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/dd/5c/0e/caption.jpg?w=1200&h=900&s=1,Great transfer from Hoi An to golden bridge 1 day. We booked the private SUV from Allegro Resort Hoi An to Bana Hills and got great service. The driver was punctual and the car was very clean and comfortable. Our driver helped us to buy cable car tickets and offered us complimentary bottled water. Time was very flexible and was more than enough for us to explore Bana Hills attractions for 1 day. I 100% recommend this service.,Số 63 trên 127 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25322748-Reviews-Culture_Pham_Travel_Transport-Hoi_An_Quang_Nam_Province.html
Noibai Airport Service,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/94/04/18/noiba-airport-transfer.jpg?w=800&h=500&s=1,-1,Số 160 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d12199277-Reviews-Noibai_Airport_Service-Hanoi.html
Cheap private airport shuttle (car),-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/61/e5/2a/caption.jpg?w=800&h=600&s=1,"Very nice. Best service, just 250.000 vnd from airport to Hoi an, private car. Nice. Thank you so much",Số 55 trên 215 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d25357349-Reviews-Cheap_private_airport_shuttle_car-Da_Nang.html
Authentic MAI CHAU,-1,4.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0a/73/a4/ed.jpg,-1,Số 3 trên 10 Chuyến tham quan & hoạt động ở Mai Châu,https://www.tripadvisor.com.vn/Attraction_Review-g1652592-d20132448-Reviews-Authentic_MAI_CHAU-Mai_Chau_Mai_Chau_District_Hoa_Binh_Province.html
Ga Long Biên,-1,3.5,"Trần Nhật Duật, Đồng Xuân, Hoàn Kiếm, Hà Nội 10000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/e2/e6/aa/caption.jpg?w=800&h=500&s=1,"最近、ハノイ駅ではなく、このロンビエン駅が発着の起点となることが多いようです。実質的に、ハノイ市の中心的な駅のようでもありますが、規模は小さく、窓口の数も少なく、待合室も広くはありません。待合室に、「コンビニエンスストアはこちら」のような掲示があったので行ってみたら、露店のような小さな売店があるだけでした。全体的には、のんびりした雰囲気のある駅で私は嫌いではありません。
待合室に繋がったホームらしきものはありますが、乗車する場合は駅舎を出て、線路に沿ってハノイ駅の方に歩いて行って、汽車を待ちます。一等車（9号車）を予約していた私は、駅から100mほど離れたところで待っていました。
日本ではこんな経験は出来ないので、面白かったです。",Số 161 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d10508894-Reviews-Long_Bien_Railway_Station-Hanoi.html
Best Price Tour Co.ltd,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/f1/41/c8.jpg,"We booked day tour through Best Price Co and the service we received could not have been better. The tour guide were knowledgeable, speaking good English and knows a lot about Hanoi. A fun way to see the city of you don’t mind navigating the traffic.Thanks for the amazing experience.
We will definitely book again and will recommend to all our friends.",Số 162 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25033996-Reviews-Best_Price_Tour_Co_ltd-Hanoi.html
Hanoi Airport Taxi,-1,4.0,"65 Âu Cơ, Q. Tây Hồ, Hà Nội 10000 Việt Nam",https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/bb/0e/66/photo0jpg.jpg?w=800&h=600&s=1,"Airport Taxi là hãng taxi lâu năm, tôi đã sử dụng dịch vụ của hảng 7 năm nay. Chất lượng phục vụ tốt, nhân viên được tuyển chọn khá kỹ. Yên tâm khi đi trên đường. Đảm bảo giờ giấc.",Số 163 trên 494 Phương tiện giao thông ở Hà Nội,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8321847-Reviews-Hanoi_Airport_Taxi-Hanoi.html
Đồng Hành Goldman,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/25/0c/56/2e/5-star-travel-bus-service.jpg?w=800&h=500&s=1,Chất lượng Dịch vụ rất tốt.đầy đủ tiện nghi đáp ứng được nhu cầu đi lại .khuyến khích bạn bè người thân dùng dịch vụ này.,Số 56 trên 215 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d23382587-Reviews-D_ng_Hanh_Goldman-Da_Nang.html
Phong Nha Private Driver,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/13/03/87/b1/getlstd-property-photo.jpg?w=800&h=600&s=1,"We drive from Phong Nah Khe Bang to My Son with Cong. Cong - speaking good English - started by proposing to us an interesting sights ""on top of"" trip itself, namely the border bridge between North and South Vietnam, and provided valuable information about this. He pointed out along the way important crops for the area, and told us about, and answered many of our questions about, daily life in Vietnam for different groups of ordinary Vietnamese, and we could tell a little about our home country Denmark, and got a really rich conversation about especially Vietnam. Cong proposed. interesting routes for the trip, including going ""over the mountain"" before coming to Da Nang. Cong proposed a good local restaurant for our lunch, and was excellent at asking to and listen to what we wanted, and adapted the trip to this. So our 8 hours drive became an interesting and rich trip with respect to what we saw, and good and cosy conversations during the trip.",Số 4 trên 10 Phương tiện giao thông ở Phong Nha,https://www.tripadvisor.com.vn/Attraction_Review-g13163545-d14111562-Reviews-Phong_Nha_Private_Driver-Phong_Nha_Quang_Binh_Province.html
Danang Tours & Transfers,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/28/ce/36/a2/the-pharaon-inside-the.jpg?w=1200&h=900&s=1,"Good transfer service in Da Nang we have used, they brought us to the airport on time, reasonable price, would recommend.",Số 57 trên 215 Phương tiện giao thông ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d12937562-Reviews-Danang_Tours_Transfers-Da_Nang.html
cheap taxi service car,-1,5.0,-1,-1,"Good service, reliable turned up early to pick us up on all occasions and competitive price. Cars were nice and clean and easy to contact drivers over Whatsapp. Recommended",Số 69 trên 187 Phương tiện giao thông ở Hội An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25312920-Reviews-Cheap_taxi_service_car-Hoi_An_Quang_Nam_Province.html
Luxury Van Halong Day tour,-1,-1,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/38/6c/8a/getlstd-property-photo.jpg?w=800&h=600&s=1,-1,Số 30 trên 83 Phương tiện giao thông ở Vịnh Hạ Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d12413392-Reviews-Luxury_Van_Halong_Day_tour-Halong_Bay_Quang_Ninh_Province.html
Best Price Tour Co.ltd,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/f0/fe/3f.jpg,"Guides at all scheduled places were excellent. They were on time, amazing tour guide and lovely itinerary. Tour guide speaking very good english. Nice luxury limousine car round trip Hanoi - Ninh Binh. I would definitely recommend this tour to others.",Số 11 trên 30 Phương tiện giao thông ở Ninh Bình,https://www.tripadvisor.com.vn/Attraction_Review-g303945-d25177996-Reviews-Best_Price_Tour_Co_ltd-Ninh_Binh_Ninh_Binh_Province.html
ĐI ĐI TRAVEL,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/e4/be/df.jpg,Had a wonderful tour with Hang. We visited the citadel and several tombs. Our guide was very knowledgeable and friendly. We really enjoyed our time and would recommend this tour.,Số 14 trên 35 Lớp học & hội thảo ở Huế,https://www.tripadvisor.com.vn/Attraction_Review-g293926-d25129586-Reviews-DI_DI_TRAVEL-Hue_Thua_Thien_Hue_Province.html
Cat Ba Mango Cruise Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/e5/9c/f6.jpg,"The trip was wonderful, the staff of the ship was friendly, the guide was enthusiastic and cute. Lan Ha Bay is very beautiful, I will come back here one day not far.",Số 7 trên 24 Phương tiện giao thông ở Cát Bà,https://www.tripadvisor.com.vn/Attraction_Review-g737051-d25129693-Reviews-Cat_Ba_Mango_Cruise_Travel-Cat_Ba_Hai_Phong.html
DaNangGo,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1c/4d/fb/bc/caption.jpg?w=800&h=800&s=1,"Lần đầu tiên đến Đà Nẵng du lịch, mình nhận được sự tư vấn, hỗ trợ rất nhiệt tình của các bạn nhân viên DaNangGo, giúp đỡ mình sắp xếp lịch đi chơi tại các điểm tham quan rất hợp lý luôn nên mình đi 4N3Đ mà không hề mệt chút nào. Các địa điểm ăn uống thì vô cùng ngon, giá cả lại rẻ. Mình rất hài lòng về giá cả, cách phục vụ, khách sạn, tour ghép tham quan, vé máy bay mấy bạn í còn săn vé rẻ giúp mình nữa cơ. Qúa tuyệt vời cho team DaNangGo. Cảm ơn mọi người đã giúp đỡ mình có 1 chuyến đi như mong muốn. Mình sẽ tin tưởng và đi du lịch khắp Việt Nam mình vẫn sẽ chỉ tin tưởng DaNangGo !",Số 20 trên 88 Chuyến tham quan bằng thuyền & thể thao dưới nước ở Đà Nẵng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d21393855-Reviews-DaNangGo-Da_Nang.html
