Title,Price,Rating,Address,Img_URL,Description,Rank_of_province,Link_OutDoor
The Halong Catamaran,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/24/e9/81/a2/welcome-to-the-halong.jpg?w=1200&h=900&s=1,"D?ch v? t?t, tr?i nghi?m ?áng nh?, tourguide có tâm và thân thi?n, mong team s? mang ??n nhi?u d?ch v? t?t h?n n?a trong t??ng lai",S? 7 trên 246 Ho?t ??ng ngoài tr?i ? V?nh H? Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d20011076-Reviews-The_Halong_Catamaran-Halong_Bay_Quang_Ninh_Province.html
Rental Motorbike Vietnam,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/1a/c4/0c/b7/off-road-motorcycle-tours.jpg?w=1000&h=-1&s=1,Mình thuê xe ?? ?i vòng quanh Hà N?i khám phá. May m?n tìm ???c Rental Motorbike Hanoi. Anh ch? r?t d? th??ng và nhi?t tình ch? d?n cho chúng mình nh?ng ??a ?i?m n?i ti?ng ? Hà N?i. M?c dù mình có tìm hi?u ?ôi chút tr??c khi ?i nh?ng ???c ch? d?n t? anh v?n an tâm h?n r?t nhi?u. V? v?n ?? xe c? thì r?t ?n. Mình mu?n thuê xe ga ?? di chuy?n d? dàng h?n nh?ng vì ?i vào ngày l? nên ng??i thuê ?ông và ch? con xe s?. Anh ch? ch?n cho mình chi?c xe t?t và còn t?t b?ng ?? ??y bình x?ng tr??c khi giao xe cho mình vì s? mình không tìm th?y n?i ?? x?ng ? Hà N?i. Nói chung là recommend m?i ng??i thuê xe ? ?ây n?u có d?p lên Hà N?i vi vu nhé. D?ch v? r?t t?t ?!! ??,S? 58 trên 960 Ho?t ??ng ngoài tr?i ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d15836272-Reviews-Rental_Motorbike_Vietnam-Hanoi.html
Hoi An Eco Cooking Tour,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/8d/87/eb/hoi-an-eco-cooking-tour.jpg?w=1100&h=800&s=1,"This was a great experience and one to remember. My friend and I chose the afternoon cooking class where we first went to the local market to get some ingredients, then went on a coconut boat down the river and finally to the tour guides house to cook the food. The tour guide was very informative and explained exactly what to do with a fantastic sense of humour along the way. We highly recommend this to anyone who wants to learn how to make Vietnamese food and have a great time.",S? 11 trên 127 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? H?i An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d13371866-Reviews-Hoi_An_Eco_Cooking_Tour-Hoi_An_Quang_Nam_Province.html
Vietnam Stunning Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/0f/e5/64/05.jpg,The view are very beautiful. We all like this. We taken many beautiful pictures. The food is good. We ate in a local restaurent,S? 5 trên 494 Ph??ng tiê?n giao thông ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25129661-Reviews-Vietnam_Stunning_Travel-Hanoi.html
Cat Ba Panorama Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/a4/f6/d0.jpg,"??u tiên, mình ???c ??a ?ón t?n khách s?n ?? ?i ra b?n tàu.
Sau ?ó, h??ng d?n viên cho t?i mình tham quan các ??o l?n bé thu?c v?nh Lan H? và cung c?p các thông tin l?ch s? thú v?. Nh? t? x?a v?nh Lan H? thu?c v?nh H? Long. Mãi sau này, n?m 1960 m?i tách ra riêng tr? thành v?nh Lan H? tr?c thu?c thành ph? H?i Phòng.
Mình ???c ng?m các làng chài ven v?nh, ng??i dân ?ánh cá n?i ?ây.
Sau ?ó mình ???c chèo Kayak, n?u b?n nào là Fan c?a b? môn chèo thì các b?n có ?c kho?ng 1 gi? ?? chèo và hôm nay mình ?ã chèo ???c quãng ???ng kho?ng 4km, ?i xuyên qua hang ??ng và vào m?t vùng v?nh riêng r?t tuy?t v?i.
Ti?p ??n, tàu s? neo ??u l?i ? m?t vùng bi?n. M?i ng??i trên tàu s? ???c nh?y t? tàu xu?ng, t?m bi?n mát r??i và b?i vào m?t vùng bãi bi?n. Ti?c là không có camera ch?ng n??c ?? ghi l?i kho?ng khác nh? Robinson ngoài ??o hoang. Haha.
Sau khi t?m bi?n, ?oàn lên l?i tàu, neo l?i t?i m?t vùng bi?n l?ng ?? ?n u?ng. V?i m?c giá c? tour quá r?, nh?ng l?i cho r?t nhi?u ?? ?n, g?m tr?ng, rau mu?ng, g?i s?a, gh?, m?c xào, cá kho, ?? ?n tráng mi?ng,. Quá là nhi?u món.
Cu?i cùng sau khi ?n u?ng no nê, ?oàn ghé th?m làng c?. ??p xe ??i gi?a núi r?ng r?t là chill.
Xin cám ?n Tour ?ã cho mình tr?i nghi?m tuy?t v?i hôm nay!",S? 14 trên 75 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Ca?t Ba?,https://www.tripadvisor.com.vn/Attraction_Review-g737051-d19387451-Reviews-Cat_Ba_Panorama_Travel-Cat_Ba_Hai_Phong.html
Da Nang Home Cooking Class,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0c/36/e6/cd/sexy-style.jpg?w=1200&h=-1&s=1,"Emma was an excellent your guide! Super English, great local knowledge & really accommodating when my partner wanted to be measured for a tailor made suit.
The boat ride was fun & a little more unique to other boat trips. The lunch was delicious.

Thankyou.

Definitely recommend!",S? 2 trên 47 L?p h?c & h?i th?o ? ?a? N??ng,https://www.tripadvisor.com.vn/Attraction_Review-g298085-d10623407-Reviews-Da_Nang_Home_Cooking_Class-Da_Nang.html
Hai Phong Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/05/4e/ca/76/hai-phong-tours-hai-phong.jpg?w=1000&h=800&s=1,"H? long mênh mông là th? , kì di?u là th? , khi?n con ng??i ta mu?n khám pha và chiêm ng??ng . Cu?i tu?n gia ?ình tôi có chuy?n tham quan V?nh , t? H?i phòng ?i ch? m?t g?n ti?ng ??ng h? ?? t?i c?ng tàu ?i V?nh, v?i t?p n?p dòng ng??i ?? x? ??n ?ây. Gia ?ình tôi thuê riêng 1 t?u và chòn tuyên 1 (4 ti?ng tham quan ) vì có tr? nh?, tuy th?i gian không nhiêu nh?ng c?ng ?? ?? th?y v? ??p kì ?o n?i ?ây v?i nh?ng c?nh quan kì bí mà thiên nhiên ban t?ng . Tham quan ??ng thiên cung 1 thiên ???ng bí ?n d??i lòng ??t & 1 s? c?nh ??p nh?: ??nh H??ng - Gà Ch?i,.......Có th? nói V?nh H? long là n?i ngh? d??ng , tham quan c?a gia ?ình vào cu?i tu?n , mà ai c?ng c?n ??n 1 l?n cho bi?t",S? 13 trên 100 Chuy?n tham quan & ho?t ??ng ? Tha?nh phô? Ha?i Pho?ng,https://www.tripadvisor.com.vn/Attraction_Review-g303944-d6024348-Reviews-Hai_Phong_Tours-Hai_Phong.html
Roll with locals,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/09/39/7a/cb.jpg,"Rose r?t nhi?t tình, thú v? và t?n tâm khi gi?i thi?u v? nh?ng ?i?u ??c bi?t ? Hà N?i, cô ?y có th? tr? l?i t?t c? m?i th?c m?c v? n?i này, c?ng nh? các món ?n ? ?ây. V?a xinh ??p, v?a tài gi?i, r?t vui khi ???c ??ng hành cùng cô ?y.",S? 4 trên 224 L?p h?c & h?i th?o ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d17636226-Reviews-Roll_with_locals-Hanoi.html
VietLong Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/10/9e/fb/57/vietnam-motorcycle-tour.jpg?w=1000&h=800&s=1,"This was a bucket list item for me and it did not disappoint. Our guides KC and Chan, the scenery, the meals the accommodation and the experiences were all 10/10. We even celebrated a milestone birthday along the way.

A must do with a group of friends!!!!!",S? 90 trên 556 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d2587738-Reviews-VietLong_Travel-Hanoi.html
Blue Dragon Tours - Day Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/71/16/8f/getlstd-property-photo.jpg?w=1200&h=900&s=1,"Ms Ly An at Vietnam Tours/Blue Dragon Tours is a treasure. She curated an exceptional tour given the limited time we had after our hike to Everest Base Camp in Nepal. She was able to make changes on short notice and kept in touch on WhatsApp so was able to inform us of flight changes or just check in as needed. The guides were friendly and knowledgeable. The drivers and transport via car was great, I can't imagine driving myself in Vietnam. The hotels were all very comfortable with friendly staff and a generous breakfast buffet each morning. We started in Saigon, went to Can Tho where we enjoyed the floating market and time on the river. I loved Danang and BaNa Hills. My one regret is not having an extra day to just enjoy the beach and ocean in Danang. Hoi An was amazing and the lit boats at night are magical. Halong Bay was beautiful. The staff on the Amanda was friendly and helpful and I had the best iced coffee yet on board. The food on board was unfortunately not as good as I experienced just about everywhere else in the country and there was water leaking from somewhere that ended up in our cabin. The cabin was otherwise clean and comfy. In Hanoi we enjoyed a fun water puppet show and I loved touring the Japanese, Chinese and Vietnamese temples. One of the highlights of this tour was seeing the beautiful temples and statues throughout the country. The food was great especially the abundance of tropical fruit. I also loved the mosaics in both Can Tho and Hanoi. I highly recommend Vietnam Tours/Blue Dragon Tours if you are planning a visit to Vietnam.",S? 99 trên 556 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8467703-Reviews-Blue_Dragon_Tours_Day_Tours-Hanoi.html
Vietnam Blue Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/98/aa/26/2-days-hanoi-sapa-by.jpg?w=1000&h=800&s=1,"Ch?t l??ng d?ch v? t?t. Ph?c v? chu ?áo. Phòng ng? ??y ?? ti?n nghi. Các b?n nhân viên h? tr? nhi?t tình setup ti?c.
C?m ?n em Khánh.",S? 115 trên 556 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d6418133-Reviews-Vietnam_Blue_Tours-Hanoi.html
BiBi Ha Giang Loop Tour,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/18/66/90/2c/scenery-on-the-loop.jpg?w=500&h=-1&s=1,"Tony is amazing, he took care of everything from top to bottom.
We are vegan and he took care of the food and everything.",S? 9 trên 100 Ho?t ??ng ngoài tr?i ? Ha? Giang,https://www.tripadvisor.com.vn/Attraction_Review-g1544599-d17754766-Reviews-BiBi_Ha_Giang_Loop_Tour-Ha_Giang_Ha_Giang_Province.html
Halong Excursion 5 Stars Luxury Cruise,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/11/08/b4/4e.jpg,-1,S? 3 trên 494 Ph??ng tiê?n giao thông ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25775650-Reviews-Halong_Excursion_5_Stars_Luxury_Cruise-Hanoi.html
Hoian Urban Adventures,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0e/bc/d6/db/hoian-urban-adventures.jpg?w=1000&h=800&s=1,-1,S? 21 trên 127 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? H?i An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d1950107-Reviews-Hoian_Urban_Adventures-Hoi_An_Quang_Nam_Province.html
Get Up And Go Vietnam,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/09/f5/10/00/breathtaking-halong-bay.jpg?w=1000&h=800&s=1,"Get up and go Vietnam heeft voor ons een geweldige reis verzorgd van zuid naar noord. Ontzettend veel gezien en beleefd en alles picobello door Eric en zijn vrouw geregeld. Van streetfoodtours in Ho Chi Minh en Hanoi, canyoning in Dalat, jungle tour in Phong Nha, fietstour in Hoi An en Hanoi, cruise in Halong Bay, motortour van Hoi An naar Hue en Ha Giangloop. Geslapen in fijne hotels, appartementen en homestay. Het was een fantastische reis om nooit te vergeten!",S? 51 trên 556 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8532531-Reviews-Get_Up_And_Go_Vietnam-Hanoi.html
Fabulous Mekong Eco-Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/35/2a/98/contryside-view-in-mekong.jpg?w=1200&h=900&s=1,"Chuy?n ?i r?t tuy?t, tôi bi?t ??n m?t C?n Th? m?i h?n qua nh?ng câu chuy?n c?a các b?n h??ng d?n viên",S? 6 trên 22 ?? ?n & ?? u?ng ? Câ?n Th?,https://www.tripadvisor.com.vn/Attraction_Review-g303942-d14124363-Reviews-Fabulous_Mekong_Eco_Tours-Can_Tho_Mekong_Delta.html
Buffalo's Adventures,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/b7/55/f5/family-bike-ride.jpg?w=1200&h=900&s=1,Great morning spent touring on a bike with Hoc! Stopped off to see rice wine maker Mr Dau - then stopped off to experience a weave mat making family - finall stop was to make some rice paper rolls that then we cut up for noodles which were used for out lunch! Yummy pork pumpkin noodles with roasted peanuts shallots and lime! Amazing day thoroughly enjoyable and safe for all,S? 9 trên 127 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? H?i An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d5031116-Reviews-Buffalo_s_Adventures-Hoi_An_Quang_Nam_Province.html
Love Vietnam Travel,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/10/30/3e/aa.jpg,"H??ng d?n viên th?t tuy?t v?i . Chúng tôi ?ã có kho?ng th?i gian th?m v?nh h? long , c?nh ??p th?i ti?t và các ho?t ??ng ???c s?p x?p h?p lý.",S? 7 trên 494 Ph??ng tiê?n giao thông ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d25257198-Reviews-Love_Vietnam_Travel-Hanoi.html
Sapa Hmong Family Trekking Adventures,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/19/80/c0/77/great-memoried.jpg?w=1200&h=-1&s=1,"Everything was amazing because of the amazing hosts, location and wonderful landscape! When I arrived in Sapa town it was cold, misty and wet (a contrast to the city of Hanoi) and I was collected by Sung (Father/husband of the family). We had a 25-30min wet and windy motorbike ride from the town, down to the village where the weather had cleared. At arrival to the house I simply cried at the shear beauty of the landscape and could not believe how lucky I was to be in such a beautiful part of the world. I did a couple of treks, one with Sung, one with his wife Chan. The stay is like staying with family or friends, not a posh hotel and so much better for it. It has what you need and no more, because you are there for the experience of the villagers and I was so privileged to eat and stay with the family and share a glimpse into their lives. I enjoyed it so much, that we all went on a mini break together to Phu Quoc the following week. We have become a new family. Both Chan and Sung are so hospitable and their three beautiful children made the whole experience/stay that much better for me ""Uncle Lawrence"". The location is fantastic, the real local food is amazing and I hope to return again at Xmas to celebrate with them and their wider family, who I got to know during my stay. The Hoang Family epitomise the Vietnamese hospitality. I was a solo traveller in a country I'd never visited before, but I was never alone because of the welcoming arms of the beautiful nation. Thank you!!!! See you soon! Comfort, I only put a smiley face, only because I prefer a slightly softer bed. Not complaining, just to inform the reader. But from my stay in Vietnam over that 4 weeks, I'd say 90% of hotel beds were also on the firm side (same as in Thailand). But you won't care once you experience the place. Hope this helps. Cheers",S? 7 trên 152 Ho?t ??ng ngoài tr?i ? Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d8013071-Reviews-Sapa_Hmong_Family_Trekking_Adventures-Sapa_Lao_Cai_Province.html
Asian Discovery Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/21/b9/e5/72/asian-discovery-travel.jpg?w=1200&h=-1&s=1,"Chuy?n ?i Ninh Bình Tuy?t v?i. C?m ?n công ty ?ã t? ch?c cho chúng tôi m?t chuy?n ?i ?áng nh?. H??ng d?n viên Hung r?t nhi?t tình, chúng tôi có r?t nhi?u b?c ?nh và kho?nh kh?c ?áng nh?. Tam C?c Hang Múa và Hoa L? c?nh r?t ??p, yên bình.
Ch?c ch?n chúng tôi s? còn tr? l?i n?i ?ây.",S? 63 trên 556 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8316987-Reviews-Asian_Discovery_Travel-Hanoi.html
Vietnam Nomad Trails - Tour trong nga?y,-1,4.5,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/04/1b/af/8c/getlstd-property-photo.jpg?w=1200&h=-1&s=1,"We did a 1 day trip to Ta Phin village, followed next day by a trip to Bac Ha market. We really enjoyed our two day trip with our guide May Van as she showed us the county side and 3 villages, including hers. The trekk to Ta Phin is less crowded than the other ones, so barely any tourists and the views are amazing.
Homestay was good as we enjoyed herbal bath and dinner with the family.
Recommend to do the market of Bac Ha (come early to fully enjoy it).
So it was a well organized trek by Nomad Trails and May Van was no nice and experienced. Dha answered all our questions patiently. She also made sure we made it to our bus and stayed with us to wait for it.",S? 15 trên 152 Ho?t ??ng ngoài tr?i ? Sapa,https://www.tripadvisor.com.vn/Attraction_Review-g311304-d4453566-Reviews-Vietnam_Nomad_Trails_Day_Tours-Sapa_Lao_Cai_Province.html
Innoviet Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/12/56/e0/50/cycling-time.jpg?w=1000&h=800&s=1,"Innoviet are a great company, hugely helpful and reliable. We are a UK family of 4 - with teenagers whose interest in history is variable at best - but our guide Hai did a fantastic job in holding everyone's interest throughout the trip! Knowledge, enthusiastic and friendly, Hai brought everything to life in an easy to understand way. And special shout out too to Trung in the office, who was so kind and helpful!! Ben Duoc is fascinating. We virtually had the place to ourselves. Some of us went into the tunnels, one or two didn't fancy it, all very easy either way. We got a real sense of the 'The American War', all in all a great trip! Highly recommended.",S? 16 trên 155 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Thành ph? H? Chí Minh,https://www.tripadvisor.com.vn/Attraction_Review-g293925-d2487716-Reviews-Innoviet_Travel-Ho_Chi_Minh_City.html
Funtastic HoiAn Basket Boat Tours,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/10/10/55/17.jpg,Mình c?m th?y r?t hài lòng v? anh D?ng và chú L?c r?t nhi?t tình và d? th??ng ? mình s? gi?i thi?u b?n bè thêm n?a i love H?i An moa moa moa moa,S? 1 trên 41 Vui ch?i & Gi?i trí ? H?i An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d25179138-Reviews-Funtastic_HoiAn_Basket_Boat_Tours-Hoi_An_Quang_Nam_Province.html
Vacation Indochina Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/30/46/96/the-group-taking-the.jpg?w=1200&h=-1&s=1,"Amazing holiday. Tam our leader for Tripadeal Australian co. and for our 10 day Northern Vietnam was so knowledgeable. Visited Halong Bay, hanoi, Ninh Binh, Pu Luong.",S? 74 trên 556 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d6478840-Reviews-Vacation_Indochina_Travel-Hanoi.html
Winter Spring,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/16/2c/b5/d0/floating-market-tours.jpg?w=1000&h=-1&s=1,"Incredible experience! Watching the gorgeous sunrise was a bonus! Our guide was super and was extremely experienced with boating. Go soon before this true, traditional experience disappears.",S? 7 trên 67 Chuy?n tham quan & ho?t ??ng ? Câ?n Th?,https://www.tripadvisor.com.vn/Attraction_Review-g303942-d15757764-Reviews-Winter_Spring-Can_Tho_Mekong_Delta.html
Authentic Adventures,-1,5.0,-1,https://media-cdn.tripadvisor.com/media/attractions-splice-spp-720x480/10/5c/e0/ce.jpg,"Mình ?ã ??n Pu Luong cùng b?n bè vào tháng 2 v?a r?i. Pu Luong thích h?p cho t?t c? m?i ng??i. ??i v?i nh?ng b?n thích khám phá mình ngh? các b?n nên ?i bô? ??n ??ng Kho M??ng ?ê? có nh?ng b?c ?nh ?? ??i( nên mang theo máy ?nh). Chô? mình ???ng chân là khách s?n Eco Garden, ?? ?n ? ?ây ph?i nói là trên c? tuy?t v?i, nhân viên th?n thi?n, l?i có ca múa nh?c mình thích nh?t là ?i?u nh?y s?p, m?i ng??i có thê? tham gia cùng. Love.",S? 11 trên 494 Ph??ng tiê?n giao thông ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d19504526-Reviews-Authentic_Adventures-Hanoi.html
Viola Halong Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/08/ea/3d/f7/viola-halong-travel-day.jpg?w=600&h=500&s=1,"Chuy?n ?i l?n này vui, nh?ng mà th?i ti?t H?i An quá nóng, s? l??ng khách du l?ch c?ng r?t nhi?u. Tuy nhiên có nhi?u ?i?m check in ??p, n??c Mót không quá xu?t s?c và lên giá. ?? ?n ?n",S? 31 trên 246 Ho?t ??ng ngoài tr?i ? V?nh H? Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d8617577-Reviews-Viola_Halong_Travel-Halong_Bay_Quang_Ninh_Province.html
GP Travel,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/17/74/20/08/toutes-l-equipe-de-gp.jpg?w=1200&h=900&s=1,"Chuy?n ?i r?t vui và em ?ã có nhi?u k? ni?m ??p. Ch? t? v?n viên ? GP r?t nhi?t tình, nh? nhàng và nice.",S? 45 trên 556 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d9739384-Reviews-GP_Travel-Hanoi.html
Halong Hanoi Transfer,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0f/62/b1/4f/halong-bay.jpg?w=1200&h=900&s=1,"Tôi ?ã ?i ngh? mát ? h? long 3 ngày 2 ?êm tôi c?m th?y r?t thú v?, c?nh ??p, ?? ?n ngon, mà khách s?n l?i r? n?a tôi c?m th?y r?t thích khu du l?ch này. Tôi mu?n ?i t?i n?i này 1 l?n n?a",S? 42 trên 246 Ho?t ??ng ngoài tr?i ? V?nh H? Long,https://www.tripadvisor.com.vn/Attraction_Review-g293923-d10024376-Reviews-Halong_Hanoi_Transfer-Halong_Bay_Quang_Ninh_Province.html
LVP Travel - Day Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2a/30/cd/d5/golden-hand-bridge-on.jpg?w=1200&h=-1&s=1,"Vietnam is considered to be the best place we visited besides unique experience, we visited Hanoi, Halong Bay, Hoian, Mekong delta thus most classic top tours in Vietnam. I preferably choose lvptravel as it’s positive reviews n great feedbacks on almost of social networks, in generally No comments and highly recommend with good guide, supportive customers-care team, response 24/7 online…",S? 81 trên 556 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? Hà N?i,https://www.tripadvisor.com.vn/Attraction_Review-g293924-d8444880-Reviews-LVP_Travel_Day_Tours-Hanoi.html
Hoi An Kayak Tours,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0b/50/b0/da/hoi-an-kayak-day-tours.jpg?w=1200&h=900&s=1,"Mình ?ã suy ngh? 3 l?n ?? quy?t ??nh ??t tour Sunrise (vì không t? tin vào kh? n?ng d?y s?m c?a mình) ^^. Suy ngh? r?t nhi?u v? vi?c n?u ngày hôm ?ó không có sunrise thì sao? chính sách hoãn h?y nh? th? nào? blabla. Tuy nhiên Hoi An Kayak có chính sách thanh toán và hoãn h?y khá linh ho?t. B?n có th? h?y tr??c 12h và ch? ph?i thanh toán ti?n tour khi ?ã k?t thúc chuy?n ?i. Ngh?a là b?n ch?c ch?n ng?m ???c m?t tr?i m?c, tham gia ho?t ??ng tour tho?i con gà mái và sau ?ó m?i ph?i tr? ti?n.
D? nhiên, không ng?n ng?i và mình ??t luôn. Và c?ng d? nhiên là t?t c? ngoài s? mong ??i c?a mình. HD Minh ""khôi ngô tu?n tú"" ?ã ?ón b?n mình lúc 4:40am sáng, sau ?ó di chuy?n ??n v?n phòng bé xinh ?? b?t ??u hành trình 3h kayak. Nghe 3h có v? chèo ""khá c?ng"" ??y, nh?ng mà khi b?n ???c hòa mình vào khung c?nh sáng s?m ?y thì ch?ng có gì là m?t c? :D C?m giác con ng??i bé nh? trên chi?c kayak nh? b? ng?p khi chèo qua cây c?u C?a ??i ?y. Sau cái ng?p ?y l?i là m?t ""cái ng?p"" n?a khi v?a chui qua c?u là ?ã ?ón ???c nh?ng ánh n?ng ??u tiên. Tuy?t v?i!
Gió th?i hiu hiu, m?t n??c g?n sóng, cùng nhau ?ón nh?ng tia n?ng ??u tiên, ng?m nhìn làng chai b?t ??u nh?n nh?p sau chuy?n ra kh?i v?.. T?t c? nh? m?t b?c tranh v?y.
H?t ?o?n m? m?ng là ??n ?o?n t? th?c, Minh khôi ngô tu?n tú ??a b?n mình ??n v?i làng chài. Lúc này thì tr?i ?ã sáng h?n, nh? ???c d?p, Minh b?t ??u ch? ch? nói nói nhi?u v? làng chài, v? con ng??i n?i ?ây, v? v?n hóa,.. và v? Minh. Ng?i ?n bát bún bò th?m + ngon + full thông tin, ?ây ?úng là m?t b?a sáng ""??y ?? ch?t dinh d??ng"" t? tr??c ??n nay mình có!
Sau khi ?ã n?p ?? n?ng l??ng, b?n mình ti?p t?c chèo v?, trên ???ng v? thì ?i qua khu tr?ng d?a n??c. N?u b?n ch?a có d?p ?i thuy?n qua r?ng d?a ? m?t s? t?nh mi?n Tây thì ?ây là n?i b?n s? có c?m giác nh? ?ang lênh ?ênh sông n??c trong mi?n Tây v?y. B?n s? ???c chèo kayak ?i qua r?ng d?a n??c, 2 bên là r?ng d?a n??c xanh mát.

K?t thúc tour thì mình rút ra ???c là: mình ?ã không lãng phí 3 ti?ng c?a cu?c ??i :D
V?a ???c v?n ??ng, v?a ???c ng?m nh?ng c?nh t??ng mà không ph?i t?t c? m?i ng??i ??u có c? h?i ?? ng?m, v?a ???c ?n ngon , v?a ???c tìm hi?u v?n hóa, v?a ???c bi?t thêm nh?ng ng??i b?n m?i,... ?ây là tour ?áng ??ng ti?n bát g?o các b?n ?!

Finally, special Thank to Hanoian in Hoian. Take care Bro!
Bach&Hoa",S? 17 trên 127 Chuy?n tham quan b?ng thuy?n & th? thao d??i n??c ? H?i An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d8723568-Reviews-Hoi_An_Kayak_Tours-Hoi_An_Quang_Nam_Province.html
Hoian Cycling,-1,5.0,-1,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/0d/d1/d8/56/hoi-an-cycling-team.jpg?w=1200&h=900&s=1,-1,S? 49 trên 314 Ho?t ??ng ngoài tr?i ? H?i An,https://www.tripadvisor.com.vn/Attraction_Review-g298082-d3783070-Reviews-Hoian_Cycling-Hoi_An_Quang_Nam_Province.html
